config,group,target_precision,draft_precision,prompt_id,mean_acceptance,acceptance_list,exact_match,n_new_tokens,n_cycles
Q10_targetW4A4_draftFP16_archA,quant,fake_W4A4,FP16,99,2.3704,"[1, 3, 1, 3, 1, 1, 3, 3, 3, 5, 3, 1, 4, 1, 1, 2, 3, 5, 2, 2, 5, 4, 1, 1, 1, 3, 1]",False,64,27
Q10_targetW4A4_draftFP16_archA,quant,fake_W4A4,FP16,100,2.4074,"[1, 2, 1, 3, 1, 3, 2, 4, 3, 1, 1, 1, 3, 1, 6, 5, 2, 1, 3, 4, 3, 3, 2, 1, 3, 2, 3]",False,64,27
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,81,2.8261,"[3, 2, 3, 2, 2, 5, 6, 2, 3, 1, 1, 3, 4, 2, 3, 2, 1, 2, 3, 3, 5, 4, 3]",False,64,23
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,82,3.5789,"[4, 4, 2, 3, 2, 4, 6, 5, 4, 4, 2, 1, 3, 6, 4, 2, 3, 3, 6]",False,64,19
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,83,4.125,"[4, 6, 3, 6, 2, 6, 2, 3, 4, 4, 6, 6, 5, 3, 2, 4]",False,64,16
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,84,3.1429,"[4, 1, 2, 1, 5, 4, 3, 3, 2, 6, 4, 5, 1, 3, 4, 3, 6, 2, 1, 3, 3]",False,64,21
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,85,2.9565,"[1, 6, 4, 4, 3, 2, 4, 1, 2, 1, 1, 4, 3, 4, 3, 4, 3, 1, 2, 3, 4, 2, 6]",False,64,23
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,86,2.3103,"[1, 1, 1, 6, 4, 1, 1, 2, 1, 2, 4, 2, 2, 3, 2, 3, 2, 2, 3, 3, 3, 1, 3, 2, 2, 2, 1, 2, 5]",False,64,29
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,87,2.9545,"[5, 6, 6, 6, 4, 3, 1, 1, 4, 1, 3, 3, 1, 1, 2, 2, 3, 4, 1, 3, 3, 2]",False,64,22
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,88,1.9394,"[1, 3, 2, 3, 2, 1, 2, 4, 2, 2, 2, 3, 2, 1, 2, 3, 2, 1, 1, 2, 1, 3, 3, 1, 1, 3, 1, 2, 2, 3, 1, 1, 1]",False,64,33
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,89,3.9412,"[1, 4, 6, 3, 3, 6, 5, 5, 4, 3, 2, 4, 6, 4, 4, 3, 4]",False,64,17
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,90,3.5556,"[3, 6, 4, 5, 4, 5, 4, 3, 2, 3, 3, 3, 4, 1, 3, 4, 2, 5]",False,64,18
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,91,2.8696,"[1, 5, 2, 1, 4, 2, 5, 3, 3, 1, 2, 1, 6, 2, 2, 3, 5, 3, 2, 1, 3, 4, 5]",False,64,23
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,92,2.3571,"[1, 2, 3, 3, 3, 3, 3, 1, 1, 4, 1, 1, 2, 2, 2, 1, 3, 3, 1, 2, 4, 4, 3, 1, 3, 3, 2, 4]",False,64,28
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,93,3.5263,"[1, 4, 6, 4, 3, 3, 1, 2, 2, 4, 4, 6, 3, 5, 2, 2, 6, 3, 6]",False,64,19
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,94,3.4211,"[3, 6, 4, 4, 5, 3, 3, 1, 3, 3, 4, 2, 1, 5, 3, 4, 4, 1, 6]",False,64,19
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,95,2.64,"[3, 6, 2, 1, 4, 2, 4, 4, 4, 1, 1, 1, 1, 4, 4, 1, 2, 1, 4, 3, 3, 2, 3, 1, 4]",False,64,25
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,96,3.4737,"[2, 5, 5, 4, 2, 3, 3, 2, 6, 3, 1, 5, 5, 4, 6, 3, 2, 2, 3]",False,64,19
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,97,3.3,"[1, 5, 6, 3, 4, 2, 4, 4, 3, 4, 4, 4, 2, 3, 3, 3, 2, 2, 3, 4]",False,64,20
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,98,2.4615,"[3, 3, 2, 1, 2, 3, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3, 5, 4, 2, 1, 1, 1, 3, 1, 3, 2]",False,64,26
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,99,2.3704,"[1, 3, 1, 3, 1, 1, 3, 3, 3, 5, 3, 1, 4, 1, 1, 2, 3, 5, 2, 2, 5, 4, 1, 1, 1, 3, 1]",False,64,27
Q10s_targetW4A4_draftFP16_B2split,quant,fake_W4A4,FP16,100,2.4074,"[1, 2, 1, 3, 1, 3, 2, 4, 3, 1, 1, 1, 3, 1, 6, 5, 2, 1, 3, 4, 3, 3, 2, 1, 3, 2, 3]",False,64,27
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,81,1.2549,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1]",False,64,51
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,82,1.2075,"[2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1]",False,64,53
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,83,1.28,"[1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",False,64,50
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,84,1.2549,"[1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]",False,64,51
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,85,1.2075,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1]",False,64,53
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,86,1.1404,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 1, 2]",False,64,57
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,87,1.1429,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]",False,64,56
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,88,1.0847,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",False,64,59
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,89,1.1852,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2]",False,64,54
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,90,1.2075,"[1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1]",False,64,53
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,91,1.1636,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2]",False,64,55
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,92,1.0492,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",False,64,61
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,93,1.1228,"[1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2]",False,64,57
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,94,1.1636,"[1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1]",False,64,55
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,95,1.0847,"[1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",False,64,59
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,96,1.1228,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",False,64,57
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,97,1.1852,"[1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1]",False,64,54
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,98,1.1034,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",False,64,58
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,99,1.28,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1]",False,64,50
Q11_targetW4A4_draftW4A4_B2split,quant,fake_W4A4,fake_W4A4,100,1.1429,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",False,64,56
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,81,2.5769,"[3, 1, 1, 3, 1, 3, 4, 3, 2, 4, 4, 1, 2, 3, 1, 2, 3, 3, 3, 3, 4, 2, 3, 1, 3, 4]",False,64,26
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,82,3.5556,"[4, 4, 2, 3, 2, 4, 3, 6, 5, 6, 3, 5, 4, 4, 1, 3, 2, 3]",False,64,18
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,83,3.7647,"[4, 6, 3, 6, 4, 3, 4, 3, 2, 2, 6, 6, 4, 3, 2, 3, 3]",False,64,17
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,84,3.25,"[4, 3, 3, 4, 4, 3, 2, 6, 4, 6, 3, 2, 4, 6, 2, 1, 2, 1, 1, 4]",False,64,20
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,85,2.8696,"[1, 6, 4, 4, 3, 6, 5, 2, 1, 3, 4, 3, 3, 2, 2, 1, 2, 3, 1, 4, 1, 2, 3]",False,64,23
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,86,2.2857,"[1, 2, 4, 5, 2, 3, 1, 3, 1, 3, 2, 4, 5, 2, 3, 3, 1, 2, 3, 2, 1, 2, 2, 2, 1, 2, 1, 1]",False,64,28
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,87,2.8696,"[6, 5, 4, 4, 3, 1, 2, 3, 2, 4, 2, 2, 3, 2, 2, 3, 2, 3, 2, 2, 2, 3, 4]",False,64,23
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,88,2.1333,"[1, 3, 1, 2, 2, 1, 3, 4, 4, 2, 1, 1, 2, 2, 2, 2, 1, 3, 2, 1, 4, 3, 2, 2, 2, 2, 2, 2, 2, 3]",False,64,30
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,89,3.4211,"[6, 4, 1, 2, 6, 4, 4, 4, 4, 2, 3, 3, 6, 1, 2, 4, 2, 2, 5]",False,64,19
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,90,3.4211,"[3, 4, 3, 2, 6, 4, 5, 3, 5, 4, 4, 2, 2, 2, 4, 4, 4, 2, 2]",False,64,19
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,91,3.0952,"[3, 5, 2, 4, 4, 1, 4, 4, 3, 4, 4, 2, 4, 2, 3, 6, 1, 2, 3, 2, 2]",False,64,21
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,92,2.76,"[1, 2, 3, 6, 4, 2, 5, 2, 3, 5, 3, 2, 1, 2, 2, 2, 2, 2, 4, 2, 2, 4, 1, 1, 6]",False,64,25
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,93,2.2857,"[1, 5, 6, 1, 2, 3, 1, 2, 4, 3, 3, 1, 1, 1, 2, 1, 6, 3, 1, 3, 1, 1, 2, 2, 2, 2, 1, 3]",False,64,28
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,94,3.35,"[1, 4, 3, 4, 4, 4, 3, 6, 2, 5, 3, 3, 3, 3, 3, 2, 2, 3, 5, 4]",False,64,20
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,95,2.9091,"[3, 6, 3, 4, 2, 4, 4, 1, 3, 2, 4, 3, 2, 4, 4, 1, 3, 2, 2, 4, 1, 2]",False,64,22
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,96,3.2,"[2, 5, 5, 4, 4, 2, 3, 6, 4, 2, 4, 3, 6, 2, 1, 1, 2, 4, 1, 3]",False,64,20
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,97,3.25,"[2, 4, 6, 1, 2, 1, 5, 3, 4, 4, 4, 2, 4, 4, 2, 6, 2, 2, 4, 3]",False,64,20
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,98,2.5385,"[3, 3, 2, 1, 3, 3, 4, 2, 1, 3, 2, 4, 3, 3, 3, 2, 1, 3, 1, 2, 4, 4, 2, 2, 2, 3]",False,64,26
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,99,2.9545,"[1, 2, 3, 4, 3, 1, 3, 2, 4, 5, 4, 1, 3, 1, 6, 2, 3, 4, 2, 2, 6, 3]",False,64,22
TQ4_targetW4A4KV4_draftFP16_archA,quant_kv4,fake_W4A4KV4,FP16,100,1.9697,"[1, 2, 1, 3, 2, 1, 1, 3, 1, 2, 2, 4, 1, 2, 3, 2, 1, 1, 4, 3, 4, 2, 2, 1, 2, 1, 2, 1, 1, 2, 3, 1, 3]",False,64,33
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,81,2.75,"[1, 2, 2, 2, 4, 2, 4, 2, 4, 4, 2, 3, 1, 1, 3, 1, 4, 2, 4, 3, 4, 3, 4, 4]",True,64,24
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,82,3.5556,"[4, 2, 3, 2, 4, 3, 4, 6, 3, 4, 4, 4, 5, 5, 2, 3, 3, 3]",True,64,18
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,83,4.3333,"[4, 6, 3, 6, 2, 6, 2, 4, 3, 4, 6, 6, 3, 6, 4]",True,64,15
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,84,2.913,"[4, 2, 1, 2, 2, 3, 4, 3, 2, 6, 4, 5, 3, 5, 1, 3, 1, 1, 3, 3, 1, 4, 4]",True,64,23
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,85,2.2069,"[1, 6, 6, 2, 6, 3, 1, 1, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 4, 3, 1, 3, 1, 2, 3, 1, 1, 2, 2]",True,64,29
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,86,2.7917,"[1, 2, 2, 3, 3, 3, 6, 4, 1, 1, 2, 3, 5, 3, 2, 2, 4, 2, 5, 2, 2, 2, 3, 4]",True,64,24
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,87,3.0952,"[2, 4, 4, 2, 3, 4, 6, 4, 6, 6, 2, 2, 4, 1, 2, 1, 3, 2, 2, 1, 4]",True,64,21
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,88,2.64,"[1, 2, 2, 4, 5, 3, 2, 4, 3, 4, 3, 1, 3, 3, 3, 1, 3, 1, 2, 2, 1, 1, 4, 4, 4]",True,64,25
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,89,4.4667,"[2, 4, 6, 4, 1, 6, 5, 5, 4, 6, 6, 4, 4, 6, 4]",True,64,15
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,90,3.5556,"[4, 6, 6, 5, 3, 5, 4, 3, 4, 3, 2, 1, 3, 4, 4, 3, 1, 3]",True,64,18
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,91,2.56,"[3, 4, 2, 2, 3, 1, 1, 2, 1, 4, 5, 2, 3, 4, 4, 4, 2, 2, 2, 1, 2, 1, 2, 4, 3]",True,64,25
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,92,2.5,"[3, 4, 2, 5, 1, 2, 2, 4, 3, 4, 4, 3, 2, 4, 3, 1, 1, 2, 1, 2, 3, 2, 3, 1, 1, 2]",True,64,26
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,93,3.6316,"[1, 3, 6, 3, 2, 4, 4, 2, 6, 3, 3, 2, 4, 3, 4, 6, 4, 3, 6]",True,64,19
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,94,3.25,"[3, 6, 3, 2, 4, 4, 5, 3, 4, 4, 3, 3, 2, 4, 2, 2, 2, 3, 2, 4]",True,64,20
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,95,3.0952,"[4, 6, 2, 2, 1, 3, 3, 4, 2, 4, 3, 5, 1, 2, 3, 4, 3, 3, 3, 2, 5]",True,64,21
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,96,3.2,"[1, 1, 5, 5, 4, 2, 4, 3, 3, 1, 2, 3, 3, 1, 4, 6, 4, 5, 4, 3]",True,64,20
TQ1_targetW4A16_draftFP16_archA,quant_w4a16,fake_W4A16,FP16,97,3.1905,"[2, 6, 4, 2, 6, 4, 4, 3, 4, 1, 1, 2, 1, 3, 4, 1, 2, 3, 3, 5, 6]",True,64,21
