config,dataset,tensor,code_entropy_bits,code_hist,exact_zero_dequant_ratio,mean_unique_codes_per_token,n_tokens,nmse_max,nmse_mean,nmse_median,nmse_p90,nmse_p99,sat_high_ratio,sat_low_ratio,scale_max,scale_median,scale_p90,scale_p99,zero_int_code_ratio,zero_median,zero_p90
R0,gsm8k,KV8_k_ctx_l2,2.648087689399838,0.57235;0.02196;0.02209;0.02432;0.02382;0.02467;0.02806;0.02911;0.02834;0.02918;0.0315;0.02877;0.03078;0.03164;0.03544;0.03797,0.014912399747926328,82.94717881944445,343960,0.0001239860284840688,4.59790499007795e-05,4.4304237235337496e-05,6.174015288706869e-05,8.101868297671899e-05,0.007978610508143903,0.007971092217808796,0.06855222582817078,0.04051508754491806,0.049190191552042975,0.05648958869278429,0.014912399747926328,132.0,153.0
R0,gsm8k,KV8_v_ctx_l2,2.980076738401104,0.48967;0.02281;0.02715;0.02769;0.02966;0.03024;0.02918;0.03151;0.03279;0.03387;0.03472;0.03822;0.041;0.04255;0.04442;0.04452,0.008300703626850413,92.38216145833333,343960,8.655685815028846e-05,3.479445513221435e-05,3.395979729248211e-05,4.4141947000753134e-05,5.649426020681858e-05,0.0079653866459719,0.008027492437718643,0.3754902184009552,0.15196079015731812,0.21225491166114807,0.26421570777893066,0.008300703626850413,127.0,146.0
R0,gsm8k,KV4_k_ctx_l3,3.421851021619411,0.01109;0.00919;0.01638;0.02745;0.04585;0.07747;0.12629;0.17413;0.17514;0.13184;0.08438;0.052;0.02982;0.01722;0.01025;0.01151,0.26749516982171273,14.205815972222222,343960,0.034273456782102585,0.014287247322499752,0.01384006254374981,0.018771530129015467,0.023547571152448654,0.011529105943110254,0.011075769745123884,1.0841721296310425,0.7241222262382507,0.8662978410720825,0.9984181523323059,0.26749516982171273,8.0,9.0
R0,gsm8k,KV4_v_ctx_l3,3.6301935645320693,0.01213;0.0136;0.02549;0.0435;0.06607;0.09329;0.11533;0.13064;0.13003;0.11531;0.09304;0.06646;0.04321;0.02605;0.01395;0.0119,0.13775803198417028,15.190190972222222,343960,0.02595711313188076,0.01011427491903305,0.009904061444103718,0.012926263734698296,0.01611264467239376,0.011910041527719134,0.012126595770112342,10.133334159851074,2.6083335876464844,4.375,6.333333492279053,0.13775803198417028,7.0,9.0
R0,gsm8k,KV8_k_ctx_l3,2.6846810835224337,0.56455;0.02431;0.02467;0.0262;0.02701;0.02603;0.02643;0.02734;0.02911;0.02842;0.02979;0.03043;0.031;0.03403;0.03622;0.03446,0.018562337688894735,77.16223958333333,343960,0.0001145626520155929,5.02710317960009e-05,4.8562043957645074e-05,6.631837459281087e-05,8.52903272607363e-05,0.007977916082988182,0.007989796556325422,0.06377483159303665,0.04259542375802994,0.050958696752786636,0.05873047932982445,0.018562337688894735,128.0,152.0
R0,gsm8k,KV8_v_ctx_l3,2.9719542793373575,0.49216;0.02491;0.02738;0.02707;0.02704;0.02922;0.02836;0.03162;0.03378;0.03574;0.03789;0.03926;0.03929;0.0402;0.04311;0.04296,0.008239312764878074,91.6765625,343960,8.550336497137323e-05,3.503130574245006e-05,3.414215098018758e-05,4.461114367586561e-05,5.6138134823413566e-05,0.007932208594866097,0.008051929723781845,0.5960784554481506,0.15343138575553894,0.25735294818878174,0.37254902720451355,0.008239312764878074,127.0,146.0
R0,gsm8k,KV4_k_ctx_l4,3.445524810813715,0.01118;0.01054;0.01773;0.03061;0.05021;0.08486;0.12859;0.16763;0.1727;0.12875;0.08017;0.04815;0.02931;0.01781;0.01049;0.01126,0.24068687500225172,14.54453125,343960,0.03701622784137726,0.013483229093253613,0.013078263029456139,0.017802052199840546,0.02253485843539238,0.011270495687818361,0.011168949393969443,1.26759672164917,0.744870662689209,0.8874365866184236,1.0213797092437744,0.24068687500225172,7.0,9.0
R0,gsm8k,KV4_v_ctx_l4,3.633184106632185,0.01195;0.01357;0.02545;0.04327;0.06659;0.09264;0.11454;0.12833;0.12918;0.11616;0.09428;0.06781;0.04432;0.02564;0.01421;0.01204,0.13787466829849615,15.035850694444445,343960,0.02536172606050968,0.01009091455489397,0.009801501408219337,0.012919353321194649,0.01625751331448555,0.012046875670138332,0.011955881491303444,9.333333969116211,2.4833333492279053,3.6000001430511475,5.600000381469727,0.13787466829849615,8.0,9.0
R0,gsm8k,KV8_k_ctx_l4,2.7486518836548406,0.54826;0.02108;0.02421;0.02462;0.02586;0.02713;0.02785;0.0285;0.0285;0.03047;0.03319;0.03242;0.03511;0.03755;0.0363;0.03896,0.016484479220687517,79.42287326388889,343960,0.0001292859233217314,4.746721242554486e-05,4.573208570946008e-05,6.307760704658004e-05,8.437735232291743e-05,0.007999451864614255,0.007957148158715831,0.07456451654434204,0.04381592199206352,0.05220215320587159,0.060081157833337784,0.016484479220687517,127.0,148.0
R0,gsm8k,KV8_v_ctx_l4,2.949059994076851,0.49771;0.02439;0.02435;0.02625;0.02845;0.02799;0.03045;0.03271;0.03257;0.03593;0.03554;0.03639;0.03732;0.04047;0.04397;0.04551,0.008278304249203453,90.68016493055555,343960,9.227197733707726e-05,3.492871474009007e-05,3.3912518119905144e-05,4.482657459448092e-05,5.62974346394185e-05,0.007936694985255599,0.008018342356404497,0.5490196347236633,0.1460784375667572,0.21176472306251526,0.3294117748737335,0.008278304249203453,128.0,146.0
R0,mtbench,KV4_k_ctx_l0,3.6709907867089147,0.01079;0.0119;0.02702;0.04892;0.06884;0.08013;0.08766;0.10145;0.11609;0.12008;0.11491;0.094;0.06145;0.03186;0.01352;0.01139,0.2880279572059711,13.956640625,1003840,0.060945022851228714,0.020871616899967194,0.019640035927295685,0.03196636214852333,0.043929399102926245,0.01168607515282929,0.010904145440629993,1.5822945833206177,0.6943550109863281,1.0038689374923706,1.299824595451355,0.2880279572059711,8.0,11.0
R0,mtbench,KV4_v_ctx_l0,3.608802786195347,0.01178;0.01299;0.02439;0.04193;0.06595;0.09358;0.11823;0.13291;0.13266;0.11759;0.09269;0.06541;0.04162;0.02384;0.0128;0.01161,0.1478484391855697,14.464908854166667,1003840,0.03400710970163345,0.010927142575383186,0.010414354503154755,0.014507538639008999,0.020814817398786545,0.011549923400161788,0.011631267519745355,4.6666669845581055,1.7125000953674316,2.3416666984558105,3.0500001907348633,0.1478484391855697,8.0,9.0
R0,mtbench,KV8_k_ctx_l0,2.661825918305835,0.56576;0.01839;0.0194;0.02004;0.02186;0.02306;0.0247;0.02486;0.02815;0.03028;0.03205;0.03439;0.03668;0.03695;0.04063;0.04281,0.020685955457156523,71.96432291666666,1003840,0.0002853712940122932,7.329014624701813e-05,6.95701310178265e-05,0.00011127830657642335,0.00015304794942494482,0.007982825569342822,0.007936549512669444,0.09307614713907242,0.04084441065788269,0.05905111879110336,0.07646027207374573,0.020685955457156523,139.0,181.0
R0,mtbench,KV8_v_ctx_l0,2.910216826389077,0.50776;0.02325;0.02498;0.0254;0.02662;0.02859;0.02922;0.03149;0.03257;0.03449;0.03627;0.03619;0.03818;0.03922;0.04254;0.04323,0.008703983990320316,88.63391927083333,1003840,0.00011814044410130009,3.7833851820323616e-05,3.6047618777956814e-05,5.000539968023076e-05,7.087724225129932e-05,0.007911490105713407,0.008013663619446257,0.27450981736183167,0.10073529928922653,0.13774511218070984,0.17941176891326904,0.008703983990320316,127.0,148.0
R0,mtbench,KV4_k_ctx_l1,3.341907286519735,0.01162;0.01138;0.01794;0.02644;0.03678;0.05712;0.1182;0.21319;0.21007;0.11855;0.06176;0.04095;0.03083;0.02074;0.0125;0.01193,0.3499618019287785,13.18173828125,1003840,0.04976882413029671,0.015228481031954288,0.013875999487936497,0.02113223634660244,0.03571983799338341,0.011955281841801479,0.011226310831261799,1.2921141386032104,0.6100238561630249,0.7334911227226257,0.9227520024776455,0.3499618019287785,7.0,9.0
R0,mtbench,KV4_v_ctx_l1,3.625573969440584,0.01181;0.01354;0.02502;0.04293;0.06656;0.09299;0.11623;0.13004;0.12996;0.11646;0.0932;0.06703;0.04345;0.02537;0.01353;0.01189,0.13891627478102844,15.13544921875,1003840,0.051913246512413025,0.010473990812897682,0.010054346174001694,0.013585786428302524,0.01882763085886836,0.011921957410716761,0.011724782616753752,8.833333969116211,1.9791667461395264,2.6500000953674316,3.5500001907348633,0.13891627478102844,8.0,9.0
R0,mtbench,KV8_k_ctx_l1,2.862931972415616,0.52085;0.0242;0.02544;0.02713;0.02839;0.02925;0.02864;0.03034;0.03126;0.03263;0.03411;0.03451;0.03569;0.03788;0.03885;0.04083,0.023237853039366502,74.83287760416667,1003840,0.00022751693904865533,5.332988439477049e-05,4.846516821999103e-05,7.441134221153334e-05,0.0001289166248170659,0.008009256133421634,0.007967836336077502,0.07600671797990799,0.03588375449180603,0.043146535754203796,0.05427953090518711,0.023237853039366502,127.0,148.0
R0,mtbench,KV8_v_ctx_l1,2.930306217814686,0.50226;0.02272;0.02568;0.02589;0.02687;0.02807;0.02932;0.03093;0.03237;0.03403;0.03596;0.03793;0.03995;0.04161;0.04212;0.0443,0.008158287669842442,92.41910807291667,1003840,0.0001562966499477625,3.628244303399697e-05,3.4839908039430156e-05,4.7030851419549435e-05,6.525524077005684e-05,0.007942919402072828,0.00800053560718273,0.5196079015731812,0.11642157286405563,0.1558823585510254,0.2088235467672348,0.008158287669842442,127.0,147.0
R0,mtbench,KV4_k_ctx_l2,3.5002938599696733,0.01124;0.0107;0.01939;0.03331;0.05368;0.0836;0.12325;0.15726;0.1608;0.12834;0.0866;0.05498;0.03403;0.02001;0.01136;0.01143,0.2227699564769864,14.451529947916667,1003840,0.040009647607803345,0.012751845642924309,0.0122844148427248,0.01712781749665737,0.022538727149367332,0.011474897353521859,0.011043557903030887,1.2295726537704468,0.6661644577980042,0.8230952620506287,0.9483628869056702,0.2227699564769864,8.0,9.0
R0,mtbench,KV4_v_ctx_l2,3.634378670710925,0.01199;0.01394;0.02588;0.04393;0.0671;0.09302;0.11593;0.12891;0.12884;0.11562;0.09258;0.06685;0.04344;0.02579;0.01421;0.01197,0.13738884401197235,15.10078125,1003840,0.027012599632143974,0.010099026374518871,0.009827712550759315,0.012873930856585503,0.01626877672970295,0.011975052518149216,0.011915706330910325,6.4166669845581055,2.683333396911621,3.5916669368743896,4.483333587646484,0.13738884401197235,7.0,9.0
R0,mtbench,KV8_k_ctx_l2,2.764824622670158,0.54465;0.02356;0.02331;0.02508;0.02542;0.02654;0.02915;0.02968;0.02983;0.03044;0.03239;0.03279;0.03451;0.03528;0.03787;0.03951,0.014634020973850663,83.01533203125,1003840,0.00013020176265854388,4.45542718807701e-05,4.290183642297052e-05,6.0209506045794114e-05,7.938529481180011e-05,0.007970019505592063,0.00796772632553863,0.07232780009508133,0.03918614238500595,0.04841736704111099,0.05578605458140373,0.014634020973850663,130.0,151.0
R0,mtbench,KV8_v_ctx_l2,2.962333203727373,0.49441;0.02352;0.02647;0.02763;0.02813;0.02877;0.03006;0.03183;0.03231;0.03431;0.03527;0.03763;0.03971;0.04126;0.044;0.0447,0.008232474000154373,92.46025390625,1003840,9.533450793242082e-05,3.497918078210205e-05,3.403664595680311e-05,4.4590819015866145e-05,5.6474716984666884e-05,0.007948701231119534,0.008019507315475493,0.37745100259780884,0.15784314274787903,0.21127451956272125,0.26372551918029785,0.008232474000154373,127.0,146.0
R0,mtbench,KV4_k_ctx_l3,3.4738823134525765,0.01131;0.01049;0.01867;0.03183;0.05291;0.08436;0.1253;0.16274;0.16398;0.12825;0.08591;0.05344;0.03124;0.01807;0.01027;0.01125,0.25185926128178837,14.209147135416666,1003840,0.036153871566057205,0.013335944153368473,0.012874416075646877,0.017694171518087387,0.02286447212100029,0.011388063859582569,0.011153007902127381,1.1925742626190186,0.6886852383613586,0.8266537368297576,0.9697325825691223,0.25185926128178837,7.0,9.0
R0,mtbench,KV4_v_ctx_l3,3.6303374787732205,0.0121;0.01369;0.02578;0.0436;0.06664;0.09329;0.11588;0.13019;0.12951;0.11543;0.09294;0.06651;0.04301;0.02577;0.01376;0.01191,0.13800193810214598,15.191015625,1003840,0.028100455179810524,0.010150822810828686,0.009885452687740326,0.012980835512280464,0.016298985108733177,0.01182754744659178,0.01216152796599393,10.633334159851074,2.616666793823242,4.2166666984558105,6.016666889190674,0.13800193810214598,8.0,9.0
R0,mtbench,KV8_k_ctx_l3,2.7638507174461546,0.54517;0.02373;0.02442;0.0256;0.02636;0.02706;0.02786;0.02889;0.02969;0.03025;0.03225;0.03291;0.03431;0.03575;0.03786;0.0379,0.01731364564038813,77.19407552083334,1003840,0.0001221306883962825,4.678068944485858e-05,4.505693505052477e-05,6.236990084289572e-05,8.185526530724019e-05,0.007971566638055568,0.007994210409621397,0.0701514258980751,0.04051089659333229,0.048626691475510596,0.05704309418797493,0.01731364564038813,127.0,151.0
R0,mtbench,KV8_v_ctx_l3,2.9715542769382512,0.4923;0.025;0.02662;0.02671;0.02765;0.02886;0.03034;0.03197;0.03353;0.03497;0.03662;0.03815;0.03971;0.04081;0.04256;0.0442,0.00820583626627922,91.70791015625,1003840,9.266292909160256e-05,3.516565266181715e-05,3.4217762731714174e-05,4.492301377467811e-05,5.655883069266565e-05,0.007919903442962095,0.008049280239113917,0.6254902482032776,0.15392157435417175,0.24803923070430756,0.3539215922355652,0.00820583626627922,128.0,146.0
R0,mtbench,KV4_k_ctx_l4,3.5142337762686346,0.01145;0.01158;0.0207;0.03579;0.05761;0.08937;0.1266;0.15586;0.15607;0.12278;0.08385;0.05336;0.03284;0.01956;0.01113;0.01144,0.2249265984321634,14.538313802083334,1003840,0.033256448805332184,0.012452160008251667,0.012014837935566902,0.016677487641572952,0.021495475620031353,0.011447778976677607,0.011275305746433635,1.1530768871307373,0.7025247812271118,0.8520558476448059,0.9962801337242126,0.2249265984321634,7.0,9.0
R0,mtbench,KV4_v_ctx_l4,3.6315059632333857,0.01207;0.01376;0.02566;0.04347;0.06706;0.09279;0.11558;0.129;0.12954;0.11592;0.09315;0.0671;0.04364;0.02544;0.01388;0.01194,0.13860518792644144,15.035970052083334,1003840,0.027239425107836723,0.010144580155611038,0.009856718592345715,0.012970861326903102,0.016462717205286026,0.011931479920167475,0.012074484394785638,8.883334159851074,2.491666793823242,3.641666889190674,5.700000286102295,0.13860518792644144,7.0,9.0
R0,mtbench,KV8_k_ctx_l4,2.8284067941073676,0.52874;0.02261;0.02431;0.02517;0.02646;0.02756;0.02896;0.02962;0.03059;0.03257;0.03472;0.03457;0.03667;0.03806;0.03839;0.041,0.015273580645831923,79.42415364583333,1003840,0.00012490892549976707,4.3589123379206285e-05,4.1826355300145224e-05,5.863221304025501e-05,7.90298217907548e-05,0.008005191764095799,0.007964964243971433,0.06782805174589157,0.04132498800754547,0.05012093111872673,0.05860471352934837,0.015273580645831923,126.0,147.0
R0,mtbench,KV8_v_ctx_l4,2.9622902581822723,0.49439;0.02374;0.02548;0.02669;0.02808;0.02857;0.03047;0.03205;0.0339;0.03543;0.03643;0.03697;0.03858;0.041;0.04266;0.04554,0.008257668540075732,90.71949869791666,1003840,0.0001075524342013523,3.512011971906759e-05,3.410051795071922e-05,4.500908107729629e-05,5.696091830031946e-05,0.007942414115920353,0.00803216221393086,0.522549033164978,0.1465686410665512,0.2142156958580017,0.33529412746429443,0.008257668540075732,127.0,146.0
R0q,gsm8k,KV4_k_ctx_l0,3.5825240206382243,0.01087;0.01068;0.02179;0.03877;0.06168;0.08627;0.10894;0.1277;0.13801;0.12927;0.1041;0.07237;0.04378;0.02344;0.01126;0.01107,0.19457000059386095,14.495572916666667,343960,0.06012961268424988,0.015289527364075184,0.014071331359446049,0.022848356515169144,0.032907530665397644,0.011081419041794207,0.010861123361003895,1.5760481357574463,0.5693013668060303,0.7850072443485276,1.0106546878814697,0.19457000059386095,8.0,10.0
R0q,gsm8k,KV4_v_ctx_l0,3.6258522002528903,0.01189;0.0129;0.02445;0.04183;0.0649;0.09107;0.11436;0.12944;0.13068;0.11777;0.09525;0.06864;0.04476;0.02611;0.014;0.01195,0.1387833837005827,14.884375,343960,0.024980122223496437,0.010275405831634998,0.009994575753808022,0.013170620240271096,0.01665058732032776,0.01195538623465432,0.011888496712264088,4.108333587646484,1.683333396911621,2.366666793823242,2.9250001907348633,0.1387833837005827,8.0,9.0
R0q,gsm8k,KV8_k_ctx_l0,2.667980901318548,0.56603;0.01983;0.02018;0.02315;0.02317;0.02435;0.02464;0.02599;0.02861;0.03077;0.03212;0.03289;0.03368;0.03628;0.03693;0.04139,0.012094997583578031,84.22404513888888,343960,0.00019846943905577064,5.290660556056537e-05,4.8738893383415416e-05,7.886662933742628e-05,0.00011412464322347659,0.007965423443561628,0.007953697841407524,0.09270871430635452,0.03348831832408905,0.04617689661681662,0.05945027247071266,0.012094997583578031,133.0,164.0
R0q,gsm8k,KV8_v_ctx_l0,2.910059777331097,0.50823;0.02366;0.02614;0.02653;0.02657;0.02839;0.0311;0.03071;0.03137;0.03386;0.03466;0.03814;0.03765;0.03872;0.04261;0.04167,0.008358879236038775,90.61796875,343960,8.445360435871407e-05,3.5546632716432214e-05,3.4630309528438374e-05,4.5590590161737055e-05,5.7395427575102076e-05,0.007949474037417935,0.008010207248541215,0.24166667461395264,0.0990196168422699,0.13921569287776947,0.1720588356256485,0.008358879236038775,128.0,146.0
R0q,gsm8k,KV4_k_ctx_l1,3.3816083719759265,0.01184;0.01205;0.01972;0.02904;0.04344;0.07291;0.13312;0.2021;0.19183;0.11495;0.0606;0.03852;0.02711;0.01898;0.01198;0.01181,0.28278323792748983,14.09140625,343960,0.04412038251757622,0.013828298076987267,0.013081669807434082,0.018561795353889465,0.02547321282327175,0.01180515709436602,0.011835673570425973,0.9787719249725342,0.5588592290878296,0.6719700694084167,0.795384407043457,0.28278323792748983,7.0,8.0
R0q,gsm8k,KV4_v_ctx_l1,3.6305412366486514,0.01211;0.01374;0.02582;0.04358;0.06707;0.09303;0.11595;0.12942;0.12958;0.11539;0.09283;0.0672;0.04349;0.02536;0.01356;0.01189,0.13854772787955072,15.098046875,343960,0.030525118112564087,0.010232892818748951,0.009907040745019913,0.013082825299352426,0.016982855275273323,0.011881714578097065,0.012105214541467528,5.558333396911621,2.1666667461395264,2.691666841506958,3.183333396911621,0.13854772787955072,8.0,9.0
R0q,gsm8k,KV8_k_ctx_l1,2.9152969995240565,0.50737;0.02417;0.02597;0.02746;0.02825;0.02954;0.02963;0.03165;0.03238;0.03279;0.03642;0.03636;0.03681;0.03815;0.04001;0.04303,0.017741817417037155,79.409765625,343960,0.00014045457646716386,4.79876616736874e-05,4.5330176362767816e-05,6.468245555879548e-05,8.990096830530092e-05,0.008004150045518245,0.007991053205397393,0.057574816048145294,0.03287407010793686,0.03952765092253685,0.0467873178422451,0.017741817417037155,125.0,142.0
R0q,gsm8k,KV8_v_ctx_l1,2.968908425303867,0.493;0.02391;0.0256;0.02737;0.03029;0.02961;0.02977;0.03246;0.03235;0.0349;0.03687;0.03701;0.03931;0.04029;0.04157;0.04568,0.008453134196396503,91.8802517361111,343960,0.00011148994963150471,3.539937097229995e-05,3.4312743082409725e-05,4.520677248365246e-05,5.87946002633539e-05,0.007928472151979804,0.008025830114881198,0.32696080207824707,0.12745098769664764,0.15833334624767303,0.1872549057006836,0.008453134196396503,127.0,146.0
R0q,gsm8k,KV4_k_ctx_l2,3.533160534380071,0.01135;0.01114;0.02023;0.0351;0.05722;0.08776;0.124;0.15275;0.15149;0.12241;0.08713;0.05795;0.03637;0.02154;0.01191;0.01164,0.1861468967464235,14.894921875,343960,0.03258001431822777,0.012180328369140625,0.011692576110363007,0.01643250696361065,0.021598156541585922,0.01162938797691216,0.011350674787536263,1.167455792427063,0.6431936621665955,0.8003323078155518,0.9277563095092773,0.1861468967464235,8.0,9.0
R0q,gsm8k,KV4_v_ctx_l2,3.635588704854813,0.01206;0.01404;0.02577;0.04403;0.06745;0.09335;0.11605;0.12884;0.12783;0.11526;0.09248;0.06724;0.04377;0.02588;0.01399;0.01194,0.13693781279855305,15.113932291666666,343960,0.026721656322479248,0.010062193498015404,0.00978842657059431,0.012812241911888123,0.016282686963677406,0.011943873431947496,0.012067165101567905,5.700000286102295,2.7333335876464844,3.375000238418579,4.0416669845581055,0.13693781279855305,7.0,9.0
R0q,gsm8k,KV8_k_ctx_l2,2.7891043581226502,0.53821;0.02415;0.02272;0.02397;0.0259;0.0267;0.02777;0.02929;0.02986;0.03169;0.03257;0.03359;0.03627;0.03685;0.03942;0.04105,0.011442421187853647,86.75568576388889,343960,0.00012003303709207103,4.2237224988639355e-05,4.054633609484881e-05,5.687623706762679e-05,7.547696681285739e-05,0.007986669226860007,0.007977576677997906,0.06867386400699615,0.03783491998910904,0.04707837104797363,0.0545739009976387,0.011442421187853647,129.0,148.0
R0q,gsm8k,KV8_v_ctx_l2,2.9833316821311286,0.4891;0.02532;0.02583;0.02624;0.02936;0.02947;0.03037;0.03165;0.03393;0.03501;0.03664;0.03735;0.03943;0.04189;0.04271;0.04571,0.008177390225076428,92.02586805555555,343960,9.829369810177013e-05,3.484554326860234e-05,3.3917407563421875e-05,4.438950018084144e-05,5.610874723060988e-05,0.007936003188499146,0.008027027048067086,0.33529412746429443,0.16078431904315948,0.1985294222831726,0.23774510622024536,0.008177390225076428,127.0,145.0
R0q,gsm8k,KV4_k_ctx_l3,3.4841395987763124,0.01123;0.01056;0.01903;0.03331;0.0557;0.08927;0.13152;0.16085;0.15728;0.12356;0.08396;0.05325;0.03126;0.01792;0.0101;0.01121,0.20218351545433202,14.426779513888889,343960,0.03489411249756813,0.01301140058785677,0.012607477605342865,0.017059432528913038,0.022177735343575478,0.01120099175410966,0.011224297035692467,1.1177908182144165,0.6832953691482544,0.80091392993927,0.9286298751831055,0.20218351545433202,7.0,9.0
R0q,gsm8k,KV4_v_ctx_l3,3.63242256930481,0.01212;0.01406;0.02597;0.04367;0.06741;0.0936;0.11608;0.12945;0.12932;0.11491;0.09243;0.06674;0.04306;0.02549;0.01377;0.01191,0.13836627362502946,14.973480902777778,343960,0.026142394170165062,0.010155429132282734,0.00985933281481266,0.01298793125897646,0.01640390232205391,0.011900814307025737,0.012126931170415547,8.733333587646484,3.200000286102295,4.4666666984558105,5.733333587646484,0.13836627362502946,8.0,9.0
