config,group,prompt_id,mean_acceptance,acceptance_list,exact_match
branch_A_fullconcat_W16A4,branch,97,1.4222,"[2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",True
branch_A_fullconcat_W16A4,branch,98,1.3913,"[1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 3, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 2]",True
branch_A_fullconcat_W16A4,branch,99,1.4773,"[1, 1, 1, 1, 1, 2, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 3, 1, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2]",True
branch_A_fullconcat_W16A4,branch,100,1.2308,"[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1]",True
branch_B_branchwise_W16A4,branch,81,3.0455,"[3, 4, 3, 1, 3, 6, 4, 4, 6, 4, 1, 3, 3, 2, 4, 1, 3, 2, 1, 4, 1, 4]",True
branch_B_branchwise_W16A4,branch,82,3.5263,"[4, 2, 3, 1, 1, 3, 2, 4, 4, 6, 5, 6, 2, 4, 6, 5, 2, 3, 4]",True
branch_B_branchwise_W16A4,branch,83,4.4,"[5, 5, 4, 6, 5, 6, 4, 4, 4, 3, 5, 2, 6, 4, 3]",True
branch_B_branchwise_W16A4,branch,84,3.0952,"[4, 2, 3, 4, 3, 6, 2, 2, 6, 4, 4, 1, 2, 3, 2, 2, 4, 4, 2, 1, 4]",True
branch_B_branchwise_W16A4,branch,85,2.5385,"[1, 4, 3, 3, 2, 4, 6, 2, 1, 1, 4, 3, 1, 4, 2, 3, 1, 2, 2, 1, 1, 2, 2, 4, 3, 4]",True
branch_B_branchwise_W16A4,branch,86,2.6,"[1, 4, 4, 6, 5, 3, 4, 4, 1, 2, 3, 3, 1, 2, 3, 4, 1, 1, 1, 1, 4, 2, 2, 1, 2]",True
branch_B_branchwise_W16A4,branch,87,3.0952,"[3, 3, 6, 3, 4, 6, 4, 4, 5, 1, 3, 2, 1, 3, 2, 4, 2, 2, 1, 2, 4]",True
branch_B_branchwise_W16A4,branch,88,2.56,"[1, 3, 3, 2, 2, 2, 4, 3, 2, 2, 4, 5, 1, 3, 3, 1, 2, 4, 3, 1, 2, 4, 3, 1, 3]",True
branch_B_branchwise_W16A4,branch,89,3.8235,"[1, 4, 6, 3, 4, 2, 6, 2, 3, 4, 4, 4, 3, 5, 4, 4, 6]",True
branch_B_branchwise_W16A4,branch,90,3.35,"[4, 4, 5, 4, 2, 4, 4, 4, 3, 3, 3, 2, 4, 5, 2, 1, 3, 2, 2, 6]",True
branch_B_branchwise_W16A4,branch,91,2.75,"[1, 4, 3, 4, 3, 1, 3, 6, 3, 2, 2, 4, 5, 2, 2, 2, 3, 1, 1, 3, 1, 3, 3, 4]",True
branch_B_branchwise_W16A4,branch,92,2.2857,"[3, 3, 2, 4, 3, 2, 3, 2, 2, 4, 4, 1, 1, 3, 2, 3, 1, 1, 2, 2, 3, 5, 1, 2, 1, 2, 1, 1]",True
branch_B_branchwise_W16A4,branch,93,3.5556,"[3, 6, 3, 2, 1, 3, 4, 4, 6, 4, 3, 6, 5, 5, 1, 3, 1, 4]",True
branch_B_branchwise_W16A4,branch,94,3.0556,"[6, 5, 1, 2, 5, 5, 4, 4, 3, 2, 2, 3, 2, 2, 3, 3, 2, 1]",True
branch_B_branchwise_W16A4,branch,95,2.9091,"[4, 6, 3, 3, 2, 3, 2, 3, 3, 4, 1, 1, 1, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
branch_B_branchwise_W16A4,branch,96,3.7647,"[1, 3, 6, 3, 3, 3, 5, 3, 5, 4, 5, 6, 3, 4, 4, 5, 1]",True
branch_B_branchwise_W16A4,branch,97,3.4211,"[4, 6, 3, 2, 2, 4, 4, 2, 3, 6, 3, 2, 2, 3, 4, 3, 4, 4, 4]",True
branch_B_branchwise_W16A4,branch,98,2.56,"[1, 2, 2, 1, 3, 2, 1, 2, 2, 5, 3, 6, 2, 1, 2, 5, 4, 2, 3, 3, 3, 2, 3, 2, 2]",True
branch_B_branchwise_W16A4,branch,99,3.5556,"[3, 3, 4, 6, 1, 2, 6, 6, 2, 5, 4, 5, 6, 4, 3, 2, 1, 1]",True
branch_B_branchwise_W16A4,branch,100,2.2857,"[3, 1, 2, 2, 2, 4, 3, 1, 3, 3, 2, 1, 2, 1, 2, 3, 4, 1, 2, 1, 5, 4, 4, 1, 2, 2, 2, 1]",True
branch_C_eFP16_hA4,branch,81,2.9545,"[3, 4, 3, 1, 3, 6, 5, 4, 4, 4, 1, 1, 3, 3, 2, 4, 1, 3, 2, 1, 4, 3]",True
branch_C_eFP16_hA4,branch,82,3.8235,"[4, 4, 2, 1, 3, 2, 4, 4, 6, 5, 6, 2, 4, 6, 6, 3, 3]",True
branch_C_eFP16_hA4,branch,83,4.4,"[5, 5, 4, 6, 5, 6, 4, 4, 4, 3, 5, 2, 6, 4, 3]",True
branch_C_eFP16_hA4,branch,84,3.0952,"[4, 2, 3, 4, 3, 6, 2, 2, 6, 4, 4, 1, 2, 3, 2, 2, 4, 4, 2, 1, 4]",True
branch_C_eFP16_hA4,branch,85,2.56,"[1, 4, 3, 3, 2, 4, 6, 2, 1, 1, 4, 4, 4, 2, 3, 1, 2, 2, 1, 2, 1, 2, 4, 3, 2]",True
branch_C_eFP16_hA4,branch,86,2.6,"[1, 4, 4, 6, 5, 3, 4, 4, 1, 2, 3, 3, 1, 2, 3, 4, 1, 1, 1, 1, 4, 2, 2, 1, 2]",True
branch_C_eFP16_hA4,branch,87,3.25,"[3, 3, 6, 3, 4, 6, 4, 4, 5, 3, 3, 1, 3, 2, 4, 2, 2, 2, 2, 3]",True
branch_C_eFP16_hA4,branch,88,2.7826,"[1, 3, 3, 2, 2, 2, 4, 3, 2, 2, 4, 5, 3, 4, 1, 2, 4, 3, 1, 2, 4, 4, 3]",True
branch_C_eFP16_hA4,branch,89,3.8235,"[1, 5, 4, 4, 4, 2, 6, 2, 3, 4, 4, 4, 3, 5, 4, 4, 6]",True
branch_C_eFP16_hA4,branch,90,3.35,"[4, 4, 6, 4, 2, 3, 4, 4, 3, 3, 3, 2, 4, 5, 2, 1, 3, 2, 2, 6]",True
branch_C_eFP16_hA4,branch,91,2.8696,"[1, 4, 3, 4, 3, 1, 3, 6, 3, 2, 2, 4, 5, 2, 2, 2, 3, 2, 3, 1, 3, 3, 4]",True
branch_C_eFP16_hA4,branch,92,2.3704,"[3, 3, 2, 4, 3, 2, 3, 2, 2, 6, 2, 1, 1, 3, 2, 3, 1, 1, 2, 2, 3, 5, 1, 2, 1, 3, 1]",True
branch_C_eFP16_hA4,branch,93,3.5556,"[3, 6, 3, 2, 1, 3, 4, 4, 6, 4, 3, 6, 5, 5, 1, 3, 1, 4]",True
branch_C_eFP16_hA4,branch,94,3.0556,"[6, 5, 1, 2, 5, 5, 4, 4, 3, 2, 2, 3, 2, 2, 3, 3, 2, 1]",True
branch_C_eFP16_hA4,branch,95,2.7826,"[4, 6, 3, 3, 2, 3, 2, 3, 4, 3, 1, 1, 1, 1, 4, 1, 1, 3, 2, 2, 4, 4, 6]",True
branch_C_eFP16_hA4,branch,96,3.8824,"[1, 3, 6, 4, 2, 3, 5, 3, 5, 4, 6, 6, 2, 4, 4, 5, 3]",True
branch_C_eFP16_hA4,branch,97,3.4211,"[4, 6, 3, 2, 2, 4, 4, 2, 3, 6, 3, 2, 2, 3, 4, 3, 4, 4, 4]",True
branch_C_eFP16_hA4,branch,98,2.56,"[1, 2, 2, 1, 3, 2, 1, 2, 2, 5, 3, 6, 2, 1, 2, 5, 4, 2, 4, 2, 2, 3, 3, 2, 2]",True
branch_C_eFP16_hA4,branch,99,3.5556,"[3, 3, 4, 6, 1, 2, 6, 6, 2, 5, 4, 5, 6, 4, 3, 2, 1, 1]",True
branch_C_eFP16_hA4,branch,100,2.2069,"[3, 1, 2, 2, 2, 4, 3, 1, 3, 3, 2, 1, 2, 1, 2, 3, 2, 2, 1, 2, 1, 5, 3, 5, 1, 2, 2, 2, 1]",True
branch_C_eA8_hA4,branch,81,2.9545,"[3, 4, 3, 1, 3, 6, 5, 4, 4, 4, 1, 1, 3, 3, 2, 4, 1, 3, 2, 1, 4, 3]",True
branch_C_eA8_hA4,branch,82,3.8235,"[4, 4, 2, 1, 3, 2, 4, 4, 6, 5, 6, 2, 4, 6, 6, 3, 3]",True
branch_C_eA8_hA4,branch,83,4.4,"[5, 5, 4, 6, 5, 6, 4, 4, 4, 3, 5, 2, 6, 4, 3]",True
branch_C_eA8_hA4,branch,84,3.0952,"[4, 2, 3, 4, 3, 6, 2, 2, 6, 4, 4, 1, 2, 3, 2, 2, 4, 4, 2, 1, 4]",True
branch_C_eA8_hA4,branch,85,2.56,"[1, 4, 3, 3, 2, 4, 6, 2, 1, 1, 4, 4, 4, 2, 3, 1, 2, 2, 1, 2, 1, 2, 4, 3, 2]",True
branch_C_eA8_hA4,branch,86,2.6,"[1, 4, 4, 6, 5, 3, 4, 4, 1, 2, 3, 3, 1, 2, 3, 4, 1, 1, 1, 1, 4, 2, 2, 1, 2]",True
branch_C_eA8_hA4,branch,87,3.25,"[3, 3, 6, 3, 4, 6, 4, 4, 5, 3, 3, 1, 3, 2, 4, 2, 2, 2, 2, 3]",True
branch_C_eA8_hA4,branch,88,2.7826,"[1, 3, 3, 2, 2, 2, 4, 3, 2, 2, 4, 5, 3, 4, 1, 2, 4, 3, 1, 2, 4, 4, 3]",True
branch_C_eA8_hA4,branch,89,3.8235,"[1, 4, 6, 3, 4, 2, 6, 2, 3, 4, 4, 4, 3, 5, 4, 4, 6]",True
branch_C_eA8_hA4,branch,90,3.25,"[4, 4, 6, 4, 2, 4, 3, 4, 3, 3, 3, 2, 4, 5, 2, 1, 3, 2, 2, 4]",True
branch_C_eA8_hA4,branch,91,2.8696,"[1, 4, 3, 4, 3, 1, 3, 6, 3, 2, 2, 4, 5, 2, 2, 2, 3, 2, 3, 1, 3, 3, 4]",True
branch_C_eA8_hA4,branch,92,2.3704,"[3, 3, 2, 4, 3, 2, 3, 2, 2, 6, 2, 1, 1, 3, 2, 3, 1, 1, 2, 2, 3, 5, 1, 2, 1, 3, 1]",True
branch_C_eA8_hA4,branch,93,3.7647,"[3, 6, 3, 3, 3, 4, 4, 6, 4, 3, 6, 5, 5, 1, 3, 1, 4]",True
branch_C_eA8_hA4,branch,94,3.0556,"[6, 5, 1, 2, 5, 5, 4, 4, 3, 2, 2, 3, 2, 2, 3, 3, 2, 1]",True
branch_C_eA8_hA4,branch,95,2.7826,"[4, 6, 3, 3, 2, 3, 2, 3, 4, 3, 1, 1, 1, 1, 4, 1, 1, 3, 2, 2, 4, 4, 6]",True
branch_C_eA8_hA4,branch,96,3.8824,"[1, 3, 6, 4, 2, 3, 5, 3, 5, 5, 6, 5, 2, 4, 4, 5, 3]",True
branch_C_eA8_hA4,branch,97,3.4211,"[4, 6, 3, 2, 2, 5, 3, 2, 3, 6, 2, 3, 2, 3, 4, 3, 4, 4, 4]",True
branch_C_eA8_hA4,branch,98,2.4615,"[1, 2, 2, 1, 3, 2, 1, 2, 2, 5, 3, 6, 2, 1, 2, 4, 4, 2, 2, 3, 2, 2, 3, 3, 2, 2]",True
branch_C_eA8_hA4,branch,99,3.5556,"[3, 3, 4, 6, 1, 2, 6, 6, 2, 5, 4, 5, 6, 4, 3, 2, 1, 1]",True
branch_C_eA8_hA4,branch,100,2.2069,"[3, 1, 2, 2, 2, 4, 3, 1, 3, 3, 2, 1, 2, 1, 2, 3, 2, 2, 1, 2, 1, 5, 3, 5, 1, 2, 2, 2, 1]",True
branch_C_eA4_hFP16,branch,81,3.6667,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 5, 3, 4, 2, 2, 3]",True
branch_C_eA4_hFP16,branch,82,4.125,"[4, 4, 3, 4, 4, 4, 6, 6, 6, 2, 5, 6, 4, 2, 3, 3]",True
branch_C_eA4_hFP16,branch,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True
branch_C_eA4_hFP16,branch,84,3.4211,"[4, 2, 3, 4, 3, 6, 4, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True
branch_C_eA4_hFP16,branch,85,2.75,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 4]",True
branch_C_eA4_hFP16,branch,86,2.8261,"[3, 4, 5, 6, 4, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 3, 4, 2, 1, 2]",True
branch_C_eA4_hFP16,branch,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 1, 2, 4]",True
branch_C_eA4_hFP16,branch,88,3.0,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 3, 3, 4, 3, 1, 2, 3, 4, 3, 3]",True
branch_C_eA4_hFP16,branch,89,4.3333,"[3, 3, 6, 6, 2, 6, 3, 5, 5, 4, 3, 6, 5, 6, 2]",True
branch_C_eA4_hFP16,branch,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True
branch_C_eA4_hFP16,branch,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 4, 1, 2, 4, 3, 4, 3]",True
branch_C_eA4_hFP16,branch,92,2.56,"[3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 1, 1, 1, 4, 4, 1, 1, 4, 6, 2, 1, 2, 1, 3, 1]",True
branch_C_eA4_hFP16,branch,93,3.8824,"[4, 4, 4, 3, 3, 4, 4, 6, 2, 4, 4, 4, 4, 5, 4, 2, 5]",True
branch_C_eA4_hFP16,branch,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 3, 3, 2, 2, 3, 2, 2, 3, 4, 2]",True
branch_C_eA4_hFP16,branch,95,3.0476,"[5, 6, 2, 3, 3, 2, 2, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
branch_C_eA4_hFP16,branch,96,3.8824,"[2, 6, 4, 3, 1, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
branch_C_eA4_hFP16,branch,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 4, 4, 3, 4, 4, 4, 4, 1, 6]",True
branch_C_eA4_hFP16,branch,98,3.0,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 6, 1, 1, 2, 4, 5, 2, 4, 2, 3, 4, 3, 4]",True
branch_C_eA4_hFP16,branch,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True
branch_C_eA4_hFP16,branch,100,2.7826,"[3, 1, 2, 2, 4, 3, 3, 5, 3, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True
branch_C_eA4_hA8,branch,81,3.6667,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 2, 3, 4, 5, 3, 4, 2, 2, 3]",True
branch_C_eA4_hA8,branch,82,4.4,"[4, 4, 3, 4, 6, 4, 6, 5, 6, 4, 6, 6, 2, 3, 3]",True
branch_C_eA4_hA8,branch,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True
branch_C_eA4_hA8,branch,84,3.4211,"[4, 2, 3, 4, 3, 6, 4, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True
branch_C_eA4_hA8,branch,85,2.75,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 4]",True
branch_C_eA4_hA8,branch,86,2.8261,"[3, 4, 5, 6, 4, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True
branch_C_eA4_hA8,branch,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 1, 2, 4]",True
branch_C_eA4_hA8,branch,88,3.0,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 5, 5, 4, 3, 2, 4, 3, 1, 2, 3, 4, 3, 3]",True
branch_C_eA4_hA8,branch,89,4.3333,"[3, 3, 6, 6, 2, 6, 3, 5, 5, 4, 3, 6, 5, 6, 2]",True
branch_C_eA4_hA8,branch,90,3.5263,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 4]",True
branch_C_eA4_hA8,branch,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 4, 1, 2, 4, 3, 4, 3]",True
branch_C_eA4_hA8,branch,92,2.56,"[3, 3, 3, 3, 3, 2, 4, 4, 3, 3, 1, 1, 1, 4, 4, 1, 1, 4, 6, 2, 1, 2, 1, 3, 1]",True
branch_C_eA4_hA8,branch,93,3.8824,"[4, 4, 4, 3, 3, 4, 4, 6, 2, 4, 3, 4, 5, 5, 4, 2, 5]",True
branch_C_eA4_hA8,branch,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 3, 3, 2, 2, 3, 2, 2, 3, 4, 2]",True
branch_C_eA4_hA8,branch,95,3.0476,"[5, 6, 2, 3, 3, 2, 2, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
branch_C_eA4_hA8,branch,96,3.8824,"[2, 6, 4, 3, 1, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
branch_C_eA4_hA8,branch,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]",True
branch_C_eA4_hA8,branch,98,3.0,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 5, 2, 1, 2, 4, 5, 2, 4, 2, 3, 4, 3, 4]",True
branch_C_eA4_hA8,branch,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True
branch_C_eA4_hA8,branch,100,2.7826,"[3, 1, 2, 2, 4, 3, 3, 5, 3, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True
branch_A_fullconcat_W4A4,branch,81,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,82,1.0667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,83,1.1228,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,84,1.0323,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,85,1.0159,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,86,1.0847,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,87,1.0847,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True
branch_A_fullconcat_W4A4,branch,88,1.0323,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",True
