config,group,prompt_id,mean_acceptance,acceptance_list,exact_match
draft_recurrent__w8a16,draft,81,3.4737,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 3, 4, 2, 2, 3]",True
draft_recurrent__w8a16,draft,82,4.125,"[4, 4, 3, 6, 4, 2, 6, 6, 4, 4, 5, 6, 4, 2, 3, 3]",True
draft_recurrent__w8a16,draft,83,4.4,"[6, 4, 3, 6, 6, 6, 4, 4, 4, 4, 4, 2, 6, 4, 3]",True
draft_recurrent__w8a16,draft,84,3.25,"[4, 2, 3, 4, 3, 6, 2, 2, 6, 4, 4, 3, 3, 2, 2, 4, 2, 4, 1, 4]",True
draft_recurrent__w8a16,draft,85,2.6667,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True
draft_recurrent__w8a16,draft,86,2.8261,"[3, 4, 6, 6, 3, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True
draft_recurrent__w8a16,draft,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 5, 4, 3, 2, 3, 5, 1, 2, 2, 2, 3]",True
draft_recurrent__w8a16,draft,88,3.0,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 4, 2, 4, 3, 1, 2, 3, 4, 3, 3]",True
draft_recurrent__w8a16,draft,89,4.3333,"[3, 3, 6, 6, 2, 6, 3, 5, 5, 4, 3, 6, 5, 6, 2]",True
draft_recurrent__w8a16,draft,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True
draft_recurrent__w8a16,draft,91,3.2,"[1, 4, 3, 4, 3, 1, 4, 6, 5, 5, 5, 2, 2, 2, 3, 2, 4, 3, 3, 2]",True
draft_recurrent__w8a16,draft,92,2.4615,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 3, 5, 1, 2, 1, 2, 1, 1]",True
draft_recurrent__w8a16,draft,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 5, 4, 4, 2, 5]",True
draft_recurrent__w8a16,draft,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True
draft_recurrent__w8a16,draft,95,3.0476,"[5, 6, 2, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
draft_recurrent__w8a16,draft,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
draft_recurrent__w8a16,draft,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 5, 4, 3, 4, 1, 6]",True
draft_recurrent__w8a16,draft,98,3.0,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 5, 2, 1, 2, 4, 5, 2, 4, 2, 3, 4, 3, 4]",True
draft_recurrent__w8a16,draft,99,3.3684,"[1, 2, 3, 4, 4, 2, 1, 2, 6, 6, 2, 5, 4, 5, 6, 5, 2, 2, 2]",True
draft_recurrent__w8a16,draft,100,2.7826,"[3, 1, 2, 2, 4, 3, 3, 4, 4, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True
draft_ar__w8a16,draft,81,3.4737,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 3, 4, 2, 2, 3]",True
draft_ar__w8a16,draft,82,4.125,"[4, 4, 3, 4, 4, 4, 6, 6, 6, 2, 5, 6, 4, 2, 3, 3]",True
draft_ar__w8a16,draft,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True
draft_ar__w8a16,draft,84,3.4211,"[4, 2, 3, 4, 3, 6, 4, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True
draft_ar__w8a16,draft,85,2.6667,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True
draft_ar__w8a16,draft,86,2.8261,"[3, 4, 6, 6, 3, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True
draft_ar__w8a16,draft,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 2, 2, 3]",True
draft_ar__w8a16,draft,88,3.0476,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 3, 3, 4, 3, 1, 2, 3, 5, 3]",True
draft_ar__w8a16,draft,89,4.3333,"[3, 3, 6, 6, 2, 6, 4, 4, 5, 4, 3, 6, 5, 6, 2]",True
draft_ar__w8a16,draft,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True
draft_ar__w8a16,draft,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]",True
draft_ar__w8a16,draft,92,2.6667,"[3, 3, 3, 3, 3, 3, 2, 4, 6, 2, 1, 1, 4, 4, 1, 3, 2, 3, 5, 1, 2, 1, 3, 1]",True
draft_ar__w8a16,draft,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 5, 4, 4, 2, 5]",True
draft_ar__w8a16,draft,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True
draft_ar__w8a16,draft,95,3.0476,"[4, 4, 5, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
draft_ar__w8a16,draft,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
draft_ar__w8a16,draft,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]",True
draft_ar__w8a16,draft,98,3.0,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 6, 1, 1, 2, 5, 4, 2, 4, 2, 3, 4, 3, 4]",True
draft_ar__w8a16,draft,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True
draft_ar__w8a16,draft,100,2.6667,"[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",False
draft_head__w8a16,draft,81,3.4737,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 3, 4, 2, 2, 3]",True
draft_head__w8a16,draft,82,4.4,"[4, 4, 3, 4, 6, 4, 6, 6, 6, 5, 6, 4, 2, 3, 3]",True
draft_head__w8a16,draft,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True
draft_head__w8a16,draft,84,3.4211,"[4, 2, 3, 4, 3, 6, 4, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True
draft_head__w8a16,draft,85,2.6667,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True
draft_head__w8a16,draft,86,2.8261,"[3, 4, 6, 6, 3, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True
draft_head__w8a16,draft,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 2, 2, 3]",True
draft_head__w8a16,draft,88,3.0,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 3, 3, 4, 3, 1, 2, 3, 4, 3, 3]",True
draft_head__w8a16,draft,89,4.3333,"[3, 3, 6, 6, 2, 6, 4, 4, 5, 4, 3, 6, 5, 6, 2]",True
draft_head__w8a16,draft,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True
draft_head__w8a16,draft,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]",True
draft_head__w8a16,draft,92,2.56,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 3, 5, 1, 2, 1, 3, 1]",True
draft_head__w8a16,draft,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 5, 4, 4, 2, 5]",True
draft_head__w8a16,draft,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True
draft_head__w8a16,draft,95,3.0476,"[5, 6, 2, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
draft_head__w8a16,draft,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
draft_head__w8a16,draft,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]",True
draft_head__w8a16,draft,98,2.8696,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 6, 1, 1, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 4]",True
draft_head__w8a16,draft,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True
draft_head__w8a16,draft,100,2.6667,"[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True
draft_embed__w8a16,draft,81,3.4737,"[3, 6, 1, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 3, 4, 2, 2, 3]",True
draft_embed__w8a16,draft,82,4.4,"[4, 4, 3, 4, 6, 4, 6, 6, 6, 5, 6, 4, 2, 3, 3]",True
draft_embed__w8a16,draft,83,4.4,"[6, 4, 4, 6, 6, 6, 3, 4, 4, 4, 4, 2, 6, 4, 3]",True
draft_embed__w8a16,draft,84,3.4211,"[4, 2, 3, 4, 3, 6, 4, 6, 5, 4, 2, 3, 2, 2, 4, 2, 4, 1, 4]",True
draft_embed__w8a16,draft,85,2.6667,"[1, 5, 3, 2, 3, 3, 4, 4, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True
draft_embed__w8a16,draft,86,2.8261,"[3, 4, 6, 6, 3, 4, 1, 4, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True
draft_embed__w8a16,draft,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 6, 3, 3, 2, 3, 5, 1, 2, 2, 2, 3]",True
draft_embed__w8a16,draft,88,3.0,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 4, 5, 4, 3, 3, 4, 3, 1, 2, 3, 4, 3, 3]",True
draft_embed__w8a16,draft,89,4.3333,"[3, 3, 6, 6, 2, 6, 4, 4, 5, 4, 3, 6, 5, 6, 2]",True
draft_embed__w8a16,draft,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True
draft_embed__w8a16,draft,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]",True
draft_embed__w8a16,draft,92,2.56,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 4, 4, 1, 2, 1, 3, 1]",True
draft_embed__w8a16,draft,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 4, 5, 4, 2, 5]",True
draft_embed__w8a16,draft,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True
draft_embed__w8a16,draft,95,3.0476,"[5, 6, 2, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
draft_embed__w8a16,draft,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
draft_embed__w8a16,draft,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]",True
draft_embed__w8a16,draft,98,2.8696,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 6, 1, 1, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 4]",True
draft_embed__w8a16,draft,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]",True
draft_embed__w8a16,draft,100,2.6667,"[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True
draft_full__w8a16,draft,81,3.4737,"[3, 4, 3, 4, 6, 5, 5, 4, 4, 2, 3, 4, 4, 1, 3, 4, 2, 2, 3]",True
draft_full__w8a16,draft,82,4.1875,"[4, 4, 3, 6, 4, 2, 6, 6, 4, 4, 5, 6, 4, 2, 3, 4]",True
draft_full__w8a16,draft,83,4.4,"[6, 4, 3, 6, 6, 6, 4, 4, 4, 4, 4, 2, 6, 4, 3]",True
draft_full__w8a16,draft,84,3.35,"[4, 2, 3, 4, 3, 6, 2, 2, 6, 4, 5, 2, 3, 2, 2, 4, 2, 4, 1, 6]",True
draft_full__w8a16,draft,85,2.75,"[1, 5, 3, 2, 3, 3, 6, 2, 1, 1, 5, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 4]",True
draft_full__w8a16,draft,86,2.8261,"[1, 5, 6, 6, 4, 4, 3, 2, 1, 2, 3, 3, 1, 2, 4, 3, 2, 1, 4, 3, 2, 1, 2]",True
draft_full__w8a16,draft,87,3.4211,"[3, 4, 5, 3, 5, 6, 3, 4, 5, 4, 3, 3, 2, 4, 2, 2, 1, 2, 4]",True
draft_full__w8a16,draft,88,3.0476,"[1, 3, 3, 2, 4, 4, 3, 2, 2, 5, 4, 4, 4, 2, 4, 3, 1, 2, 3, 5, 3]",True
draft_full__w8a16,draft,89,4.3333,"[3, 3, 6, 6, 2, 6, 3, 5, 5, 4, 3, 6, 5, 6, 2]",True
draft_full__w8a16,draft,90,3.5789,"[3, 6, 5, 4, 2, 4, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 4, 5]",True
draft_full__w8a16,draft,91,3.3,"[1, 4, 3, 4, 3, 1, 4, 6, 5, 5, 5, 2, 2, 2, 3, 3, 3, 3, 3, 4]",True
draft_full__w8a16,draft,92,2.3704,"[3, 3, 3, 3, 3, 2, 3, 1, 4, 3, 3, 1, 1, 3, 2, 4, 1, 3, 2, 3, 5, 1, 2, 1, 2, 1, 1]",True
draft_full__w8a16,draft,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 3, 6, 4, 4, 2, 5]",True
draft_full__w8a16,draft,94,3.4375,"[6, 5, 3, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True
draft_full__w8a16,draft,95,3.0476,"[5, 6, 2, 3, 2, 3, 2, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
draft_full__w8a16,draft,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]",True
draft_full__w8a16,draft,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 5, 4, 3, 4, 1, 6]",True
draft_full__w8a16,draft,98,2.75,"[3, 2, 1, 3, 2, 1, 2, 2, 5, 4, 5, 2, 1, 2, 4, 5, 2, 3, 2, 1, 3, 4, 3, 4]",True
draft_full__w8a16,draft,99,3.3684,"[1, 2, 3, 4, 4, 2, 1, 2, 6, 6, 2, 5, 4, 5, 6, 5, 2, 2, 2]",True
draft_full__w8a16,draft,100,2.6667,"[1, 2, 1, 2, 2, 4, 3, 3, 4, 4, 2, 2, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",True
draft_first__w16a8,draft,81,2.3704,"[3, 1, 6, 1, 3, 5, 1, 1, 3, 6, 4, 1, 3, 1, 3, 1, 1, 3, 4, 1, 1, 1, 3, 1, 3, 2, 1]",True
draft_first__w16a8,draft,82,2.6667,"[4, 1, 4, 2, 1, 2, 1, 4, 3, 3, 3, 3, 2, 4, 4, 1, 1, 4, 3, 6, 3, 1, 3, 1]",True
draft_first__w16a8,draft,83,2.7083,"[3, 1, 1, 5, 4, 3, 1, 1, 2, 3, 4, 6, 1, 1, 3, 1, 3, 1, 3, 4, 3, 4, 4, 3]",True
draft_first__w16a8,draft,84,2.3929,"[4, 1, 2, 1, 4, 1, 1, 1, 3, 6, 1, 4, 3, 2, 4, 3, 1, 1, 3, 2, 2, 2, 2, 1, 3, 2, 3, 4]",True
draft_first__w16a8,draft,85,1.7838,"[1, 1, 3, 2, 1, 3, 1, 1, 4, 4, 2, 2, 1, 3, 1, 2, 1, 1, 1, 4, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 4]",True
draft_first__w16a8,draft,86,1.9697,"[1, 1, 3, 1, 1, 2, 3, 4, 6, 1, 1, 3, 4, 1, 1, 1, 3, 1, 2, 1, 2, 1, 3, 1, 2, 1, 2, 1, 4, 2, 1, 2, 2]",True
draft_first__w16a8,draft,87,1.9394,"[1, 1, 2, 1, 2, 1, 4, 1, 2, 5, 3, 6, 1, 3, 1, 4, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 3, 1, 1, 1, 3]",True
draft_first__w16a8,draft,88,1.6667,"[1, 1, 2, 1, 2, 2, 1, 1, 1, 4, 2, 1, 3, 1, 1, 2, 3, 1, 3, 1, 1, 3, 1, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 3]",True
draft_first__w16a8,draft,89,2.3214,"[3, 3, 4, 1, 1, 1, 5, 1, 4, 1, 1, 2, 2, 4, 3, 1, 3, 4, 1, 1, 3, 2, 1, 5, 4, 1, 1, 2]",True
draft_first__w16a8,draft,90,2.0938,"[1, 1, 6, 2, 2, 2, 2, 3, 2, 1, 1, 4, 4, 1, 1, 2, 2, 1, 1, 1, 1, 4, 1, 5, 1, 2, 1, 1, 3, 1, 3, 4]",True
draft_first__w16a8,draft,91,1.9697,"[1, 1, 4, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 3, 5, 3, 4, 1, 4, 1, 1, 1, 3, 3, 1, 1, 4, 1, 2, 1, 1, 2, 2]",True
draft_first__w16a8,draft,92,1.7297,"[3, 1, 2, 1, 1, 4, 1, 3, 1, 3, 1, 4, 1, 1, 3, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 2, 4, 1, 1, 4, 1, 1, 1, 1, 1, 2, 1]",True
draft_first__w16a8,draft,93,2.913,"[1, 1, 5, 5, 1, 2, 2, 3, 3, 1, 3, 3, 4, 4, 3, 3, 4, 6, 2, 1, 3, 3, 4]",True
draft_first__w16a8,draft,94,2.2,"[3, 4, 5, 1, 3, 3, 3, 5, 1, 2, 4, 1, 1, 3, 2, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1]",True
draft_first__w16a8,draft,95,2.0625,"[4, 4, 4, 1, 1, 3, 1, 2, 3, 1, 3, 6, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 4, 1, 3, 1, 4, 3]",True
draft_first__w16a8,draft,96,2.4615,"[1, 1, 2, 1, 1, 4, 3, 1, 2, 1, 3, 3, 5, 4, 3, 3, 1, 3, 4, 1, 3, 1, 1, 6, 4, 2]",True
draft_first__w16a8,draft,97,2.3704,"[3, 4, 4, 4, 1, 3, 1, 5, 1, 4, 6, 1, 1, 1, 2, 1, 1, 1, 2, 4, 3, 1, 3, 1, 2, 3, 1]",True
draft_first__w16a8,draft,98,1.7778,"[1, 1, 3, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 4, 3, 1, 1, 2, 4, 3, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 2, 2, 2]",True
draft_first__w16a8,draft,99,2.2333,"[1, 1, 2, 1, 3, 1, 4, 3, 1, 2, 3, 3, 6, 1, 1, 5, 4, 1, 4, 1, 4, 1, 1, 1, 2, 3, 1, 1, 1, 4]",True
draft_first__w16a8,draft,100,1.6842,"[1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 3, 1, 1, 3, 1, 2, 1, 1, 1, 5, 2, 1, 2, 1, 1, 4, 3, 1, 4, 1, 1, 1, 2, 1, 2]",True
draft_recurrent__w16a8,draft,81,3.5556,"[3, 4, 3, 4, 6, 5, 5, 4, 4, 3, 2, 4, 4, 1, 4, 2, 4, 2]",True
draft_recurrent__w16a8,draft,82,3.8824,"[4, 2, 3, 2, 4, 6, 4, 6, 4, 4, 4, 5, 5, 5, 2, 3, 3]",True
draft_recurrent__w16a8,draft,83,3.8235,"[5, 5, 3, 6, 4, 5, 5, 2, 4, 4, 3, 4, 1, 2, 6, 4, 2]",True
draft_recurrent__w16a8,draft,84,2.9545,"[4, 2, 3, 3, 1, 3, 4, 4, 2, 6, 4, 4, 3, 3, 2, 2, 2, 2, 2, 4, 1, 4]",True
draft_recurrent__w16a8,draft,85,2.56,"[1, 4, 2, 4, 3, 3, 4, 2, 2, 1, 3, 3, 3, 4, 2, 3, 3, 2, 1, 3, 2, 2, 3, 2, 2]",True
draft_recurrent__w16a8,draft,86,2.7083,"[3, 2, 4, 4, 6, 3, 2, 3, 4, 1, 2, 3, 3, 1, 2, 3, 4, 2, 1, 4, 3, 2, 1, 2]",True
draft_recurrent__w16a8,draft,87,2.9545,"[3, 6, 3, 3, 2, 6, 4, 2, 4, 6, 3, 2, 1, 3, 2, 4, 1, 1, 2, 2, 2, 3]",True
draft_recurrent__w16a8,draft,88,2.6667,"[1, 3, 3, 2, 2, 2, 4, 3, 2, 2, 3, 2, 4, 4, 3, 2, 3, 2, 3, 1, 2, 4, 4, 3]",True
draft_recurrent__w16a8,draft,89,3.8235,"[3, 2, 4, 4, 5, 2, 6, 2, 4, 4, 2, 5, 3, 6, 4, 4, 5]",True
draft_recurrent__w16a8,draft,90,3.35,"[4, 4, 5, 4, 2, 2, 3, 3, 4, 3, 3, 1, 4, 4, 5, 2, 2, 4, 2, 6]",True
draft_recurrent__w16a8,draft,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 3, 4]",True
draft_recurrent__w16a8,draft,92,2.4615,"[3, 3, 3, 3, 3, 2, 3, 3, 4, 4, 1, 1, 1, 3, 2, 3, 1, 3, 2, 6, 2, 1, 2, 1, 3, 1]",True
draft_recurrent__w16a8,draft,93,4.4667,"[6, 6, 3, 3, 4, 6, 6, 4, 3, 4, 6, 4, 4, 2, 6]",True
draft_recurrent__w16a8,draft,94,3.2353,"[5, 6, 1, 2, 5, 5, 5, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",True
draft_recurrent__w16a8,draft,95,3.0476,"[5, 5, 3, 3, 2, 3, 2, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]",True
draft_recurrent__w16a8,draft,96,3.8235,"[1, 3, 6, 5, 1, 4, 6, 4, 2, 4, 5, 5, 4, 4, 4, 5, 2]",True
draft_recurrent__w16a8,draft,97,3.5263,"[4, 6, 3, 2, 2, 4, 4, 3, 4, 6, 3, 2, 3, 4, 3, 4, 4, 2, 4]",True
draft_recurrent__w16a8,draft,98,2.9091,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 5, 2, 1, 2, 4, 5, 2, 3, 3, 3, 4, 3, 2]",True
