name,view,shape,absmax,col_absmax_max,col_absmax_mean,col_kurt_max,col_kurt_mean,col_p99_max,col_p99_mean,col_rms_max,col_rms_mean,effective_rank,kurtosis,max_over_rms,mean_abs,p999_abs,p99_abs,rms,row_absmax_max,row_absmax_mean,row_kurt_max,row_kurt_mean,row_p99_max,row_p99_mean,row_rms_max,row_rms_mean,spectral_norm,stable_rank,std,sv_decay_ratio_10,sv_tail_energy_frac
l1.o_proj,stock,4096x4096,1.703125,1.703125,0.4191856384277344,181.45632934570312,5.419267177581787,0.24716797471046448,0.18191948533058167,0.09632130712270737,0.07084210962057114,1531.6649693514821,5.607553482055664,23.964755315077003,0.05596024915575981,0.25390625,0.1845703125,0.07106790691614151,1.703125,0.280193567276001,8.163276672363281,3.0925118923187256,1.203515648841858,0.18346571922302246,0.4399374723434448,0.07039165496826172,48.24491500854492,36.43225340693023,0.07106789946556091,0.29600125551223755,0.8515961806139198
l1.gate_proj,stock,12288x4096,0.62890625,0.62890625,0.3201718330383301,9.26648235321045,3.0663905143737793,0.240234375,0.1953706592321396,0.09203384816646576,0.07509966939687729,1304.443591318594,3.094315767288208,8.366348731603232,0.05975498631596565,0.25390625,0.1962890625,0.07517093420028687,0.62890625,0.2869744300842285,6.672671318054199,3.0140416622161865,0.296875,0.19300095736980438,0.11844655126333237,0.07492232322692871,81.86235046386719,42.457397912031176,0.07517091929912567,0.40250223875045776,0.7982720823529925
l1.up_proj,stock,12288x4096,0.59375,0.59375,0.35248780250549316,9.69113540649414,3.1389517784118652,0.236328125,0.20995590090751648,0.0889982357621193,0.08018749207258224,1303.2041655812882,3.1640093326568604,7.388492343545277,0.06367629021406174,0.27734375,0.2119140625,0.08036145567893982,0.59375,0.3090094029903412,4.124000549316406,3.0471153259277344,0.3379882872104645,0.20718669891357422,0.136194109916687,0.0800030454993248,44.31513977050781,165.58215650005172,0.08036145567893982,0.783491849899292,0.8137474512999473
l1.down_proj,stock,4096x12288,2.078125,2.078125,0.36044201254844666,136.5597686767578,3.4677016735076904,0.2969726622104645,0.20843856036663055,0.11418693512678146,0.08090154081583023,2504.5896088303207,3.4996209144592285,25.60548989885637,0.06435450166463852,0.28125,0.2119140625,0.08115935325622559,2.078125,0.34621524810791016,4.564110279083252,3.087172269821167,0.84375,0.2109697312116623,0.3027617931365967,0.08094450831413269,59.023929595947266,95.22352464370877,0.08115935325622559,0.4569588601589203,0.8822247918796269
l2.q_proj,stock,4096x4096,0.91796875,0.91796875,0.42255067825317383,23.220855712890625,3.534327983856201,0.3184570372104645,0.23231010138988495,0.10063948482275009,0.08690345287322998,1022.6875588923037,3.529446840286255,10.548875493184841,0.06844833493232727,0.328125,0.2333984375,0.08702053129673004,0.91796875,0.3294975757598877,3.580470561981201,3.0326790809631348,0.61328125,0.2221188247203827,0.23383766412734985,0.08593364804983139,59.6467170715332,35.73558485526835,0.08702051639556885,0.4533601403236389,0.7259867454352776
l2.k_proj,stock,1024x4096,0.6640625,0.6640625,0.31049060821533203,5.781310558319092,3.295820474624634,0.45417967438697815,0.22199402749538422,0.14691855013370514,0.08316179364919662,510.595219208002,3.395724058151245,7.968244659166494,0.06541653722524643,0.302734375,0.2255859375,0.08333861827850342,0.6640625,0.3238544464111328,5.047484397888184,3.0799388885498047,0.3262695372104645,0.21332821249961853,0.12432017922401428,0.08220861107110977,29.64710807800293,33.15022610190632,0.08333861082792282,0.47603654861450195,0.6376443971629951
l2.v_proj,stock,1024x4096,0.478515625,0.478515625,0.2965139150619507,3.9816956520080566,3.070925712585449,0.2759960889816284,0.21701696515083313,0.09836415946483612,0.08383821696043015,756.7620162218271,3.1476786136627197,5.684868552426784,0.06669937074184418,0.2890625,0.2216796875,0.08417356014251709,0.478515625,0.32706642150878906,3.491227388381958,3.081423044204712,0.2696289122104645,0.21872363984584808,0.09965909272432327,0.08396963030099869,10.987289428710938,246.23799787914112,0.08417355269193649,0.9239521622657776,0.803528463186724
l2.o_proj,stock,4096x4096,1.625,1.625,0.371079683303833,54.72128677368164,3.3473165035247803,0.27363282442092896,0.21747423708438873,0.10993974655866623,0.08439399302005768,1659.0357839457342,3.4307644367218018,19.209272429582644,0.06713788211345673,0.291015625,0.220703125,0.08459456264972687,1.625,0.33161067962646484,4.908329963684082,3.0671637058258057,0.871289074420929,0.21916182339191437,0.2983554005622864,0.0843849927186966,34.108551025390625,103.2891207254202,0.08459456264972687,0.5186164379119873,0.8562852303201439
l2.gate_proj,stock,12288x4096,0.73828125,0.73828125,0.33100128173828125,9.100566864013672,3.055086851119995,0.240234375,0.20324502885341644,0.08340302109718323,0.078213170170784,1982.9220987661051,3.0741093158721924,9.435793793047825,0.0622437559068203,0.263671875,0.2041015625,0.07824262231588364,0.73828125,0.29863691329956055,5.812481880187988,3.0113914012908936,0.2754882872104645,0.20099012553691864,0.10528577864170074,0.07804199308156967,78.05944061279297,50.5972273119242,0.07824259251356125,0.3768364191055298,0.850098334970376
l2.up_proj,stock,12288x4096,0.94140625,0.94140625,0.3707451820373535,21.91512680053711,3.1595606803894043,0.2353515625,0.21868817508220673,0.08963757753372192,0.0835384875535965,1981.5875089065582,3.1475343704223633,11.256752243293949,0.0663326308131218,0.287109375,0.2197265625,0.08363036066293716,0.94140625,0.3208359181880951,10.927499771118164,3.0354907512664795,0.435546875,0.2152249962091446,0.17683552205562592,0.08328131586313248,40.2504768371582,217.40770878675227,0.08363036811351776,0.7650545835494995,0.8659073498581231
l2.down_proj,stock,4096x12288,2.359375,2.359375,0.3390142023563385,445.0155334472656,3.198650360107422,0.337890625,0.2141273468732834,0.1312853842973709,0.08306468278169632,2626.0223848636924,3.2579026222229004,28.30551692637454,0.06616949290037155,0.28515625,0.2177734375,0.08335389196872711,2.359375,0.36075639724731445,6.795205116271973,3.105353593826294,0.68359375,0.2172957956790924,0.22722817957401276,0.08325585722923279,49.344173431396484,143.7240334731455,0.08335389941930771,0.6329869031906128,0.8714002480801324
l3.q_proj,stock,4096x4096,0.97265625,0.97265625,0.4296402931213379,21.95349884033203,3.5690054893493652,0.380859375,0.2385985553264618,0.1217588558793068,0.08860591053962708,1113.7711479320744,3.5876646041870117,10.967219159290583,0.06963308900594711,0.341796875,0.2392578125,0.08868759125471115,0.97265625,0.334653377532959,3.4209680557250977,3.021446466445923,0.60546875,0.22531229257583618,0.24065527319908142,0.0873604565858841,61.98124313354492,34.37634540875155,0.08868759125471115,0.41597980260849,0.7362798670751491
l3.k_proj,stock,1024x4096,0.6171875,0.6171875,0.3184165954589844,4.560481071472168,3.3430123329162598,0.38777342438697815,0.22764694690704346,0.13447776436805725,0.08469299972057343,482.80516759438353,3.4294164180755615,7.272489627127941,0.06646308302879333,0.310546875,0.2314453125,0.08486605435609818,0.6171875,0.3265261650085449,4.55167293548584,3.046574592590332,0.349609375,0.21578244864940643,0.13667166233062744,0.08343566209077835,27.942899703979492,38.69702152121721,0.08486605435609818,0.5467490553855896,0.6093332977534297
l3.v_proj,stock,1024x4096,0.63671875,0.63671875,0.37779080867767334,4.632840633392334,3.1287224292755127,0.35712891817092896,0.2737864851951599,0.12830850481987,0.10493578761816025,736.1667627082758,3.261235475540161,6.030946349461033,0.08327566087245941,0.373046875,0.28125,0.10557526350021362,0.63671875,0.4173011779785156,3.5373613834381104,3.126389980316162,0.361328125,0.27537089586257935,0.12972114980220795,0.10508506000041962,16.254962921142578,176.9841331711985,0.10557524859905243,0.8130002617835999,0.7856737593909383
l3.o_proj,stock,4096x4096,1.515625,1.515625,0.44385480880737305,33.05643844604492,3.4785735607147217,0.3301757872104645,0.24949224293231964,0.12741301953792572,0.09667164087295532,1777.8322570021473,3.533501148223877,15.629426975608647,0.07683699578046799,0.3359375,0.25390625,0.0969725251197815,1.515625,0.38402700424194336,4.898257732391357,3.0996897220611572,1.1796875,0.2523235082626343,0.38342756032943726,0.09669466316699982,40.099510192871094,98.18681622026232,0.09697253257036209,0.5166751742362976,0.8751960049132179
l3.gate_proj,stock,12288x4096,0.6953125,0.6953125,0.3270273208618164,6.576206207275391,3.0285696983337402,0.2373046875,0.20355689525604248,0.08297514170408249,0.07870586961507797,2223.5584691294675,3.039384365081787,8.831571859765374,0.06271768361330032,0.26171875,0.2041015625,0.07873032242059708,0.6953125,0.3008174002170563,6.504271507263184,3.0129435062408447,0.2657226622104645,0.20256906747817993,0.10337121039628983,0.07864291965961456,63.440677642822266,77.56568289085102,0.07873028516769409,0.48407140374183655,0.8579897319267057
l3.up_proj,stock,12288x4096,0.9765625,0.9765625,0.35422372817993164,34.41130065917969,3.1103761196136475,0.234375,0.21736444532871246,0.08875183016061783,0.0837700217962265,2229.0252530553826,3.078273296356201,11.647479616999533,0.0666823610663414,0.28125,0.2177734375,0.08384324610233307,0.9765625,0.3223098814487457,10.806077003479004,3.0338494777679443,0.3184570372104645,0.21620126068592072,0.12034109979867935,0.08370236307382584,39.56557846069336,226.15941393842104,0.08384324610233307,0.723892331123352,0.8762833177488778
l3.down_proj,stock,4096x12288,1.328125,1.328125,0.3374534547328949,45.939273834228516,3.098975896835327,0.3008789122104645,0.2172050029039383,0.10612555593252182,0.0841786190867424,3167.433179960063,3.1192924976348877,15.759054976103881,0.06706639379262924,0.283203125,0.21875,0.08427694439888,1.328125,0.35779571533203125,11.931517601013184,3.07572603225708,0.56640625,0.21815314888954163,0.20077809691429138,0.08421508222818375,37.77013397216797,250.79662721537713,0.08427693694829941,0.5700055360794067,0.9310634210279912
l4.q_proj,stock,4096x4096,1.0234375,1.0234375,0.4544382095336914,39.055694580078125,3.6697041988372803,0.4124999940395355,0.23841334879398346,0.11828964948654175,0.08893748372793198,1046.082197050204,3.6963226795196533,11.496290037337731,0.06992492824792862,0.349609375,0.2392578125,0.08902328461408615,1.0234375,0.33632445335388184,3.454045057296753,3.0199153423309326,0.683789074420929,0.22624897956848145,0.2660578191280365,0.08772850036621094,65.61554718017578,30.903680228111014,0.08902329206466675,0.4390077292919159,0.697725722999142
l4.k_proj,stock,1024x4096,0.58203125,0.58203125,0.315903902053833,4.746918678283691,3.313959836959839,0.361328125,0.22493477165699005,0.1319618821144104,0.08407527953386307,503.8753518966752,3.3793230056762695,6.91063212729682,0.0660974383354187,0.3046875,0.2275390625,0.08422257751226425,0.58203125,0.3261861801147461,4.172631740570068,3.0525426864624023,0.3086914122104645,0.2146255522966385,0.11903376877307892,0.08297337591648102,24.266849517822266,50.534761807793565,0.08422254025936127,0.6319509148597717,0.6162410983232661
l4.v_proj,stock,1024x4096,0.6875,0.6875,0.3886929750442505,4.161751747131348,3.074997901916504,0.35908204317092896,0.2845318615436554,0.1311417669057846,0.10980477929115295,863.0870902164833,3.196610689163208,6.223517956334801,0.08733213692903519,0.3828125,0.29296875,0.1104680672287941,0.6875,0.43584442138671875,3.4501960277557373,3.1188957691192627,0.3515625,0.28827518224716187,0.12916354835033417,0.11013207584619522,14.674529075622559,237.76188385077413,0.11046802997589111,0.7542016506195068,0.8626421147000843
l4.o_proj,stock,4096x4096,0.8671875,0.8671875,0.4030027389526367,7.313934803009033,3.0816385746002197,0.4122070372104645,0.2615208923816681,0.1538308560848236,0.1009470671415329,1633.0062621919033,3.2035512924194336,8.551567282463804,0.08033402264118195,0.35546875,0.267578125,0.10140684992074966,0.8671875,0.4220905303955078,5.509051322937012,3.16383957862854,0.590039074420929,0.26548779010772705,0.2120882123708725,0.10126181691884995,25.043569564819336,275.3088905483861,0.10140684992074966,0.7444620132446289,0.8878652587612997
l4.gate_proj,stock,12288x4096,0.765625,0.765625,0.32127976417541504,7.754415988922119,3.035274028778076,0.2138671875,0.19967696070671082,0.08153565227985382,0.07720232009887695,2485.422202989241,3.043844223022461,9.910265808256481,0.061519961804151535,0.2578125,0.2001953125,0.0772557482123375,0.765625,0.2960350513458252,6.954805374145508,3.021427869796753,0.291015625,0.19910122454166412,0.11636640876531601,0.07717972993850708,48.600059509277344,127.26909104547786,0.0772557407617569,0.5554572939872742,0.8820023706313066
l4.up_proj,stock,12288x4096,0.78125,0.78125,0.33953046798706055,27.704368591308594,3.0921552181243896,0.22473633289337158,0.20960155129432678,0.08708188682794571,0.08085601031780243,2496.4911945980266,3.069905996322632,9.651562873786865,0.06438476592302322,0.271484375,0.2109375,0.0809454396367073,0.78125,0.311178058385849,9.655298233032227,3.0352704524993896,0.31669920682907104,0.20890896022319794,0.11925128847360611,0.08082909882068634,40.27597427368164,203.4307648587598,0.0809454396367073,0.6136515736579895,0.9008380130992422
l4.down_proj,stock,4096x12288,3.515625,3.515625,0.4498162269592285,513.651123046875,4.599999904632568,0.33222657442092896,0.2079189568758011,0.11564171314239502,0.08028239756822586,2855.7885515265675,4.768528461456299,43.72893758500495,0.06347893923521042,0.283203125,0.2099609375,0.08039584755897522,3.515625,0.34577393531799316,18.409366607666016,3.110332489013672,1.1182031631469727,0.20745313167572021,0.4427580237388611,0.0798042044043541,81.22480010986328,49.348797122466365,0.08039584010839462,0.27282458543777466,0.9073797630197656
l0.q_proj,vsq_deployed,4096x4096,0.5021609663963318,0.5021609663963318,0.3223430812358856,3.5021259784698486,3.058976173400879,0.24133488535881042,0.21426914632320404,0.09009169042110443,0.08256221562623978,1636.021746978349,3.065129041671753,6.080724646507022,0.0657087191939354,0.2770202031731607,0.21481268778443327,0.08258242160081863,0.5021609663963318,0.3135247528553009,3.3573110103607178,3.0013175010681152,0.29499655961990356,0.21186314523220062,0.11705939471721649,0.08235648274421692,42.819183349609375,62.45972473671488,0.08258242160081863,0.43081218004226685,0.8347840717741993
l0.k_proj.noise,vsq_deployed,1024x4096,0.6331827640533447,0.6331827640533447,0.3138822317123413,6.096982955932617,3.2341270446777344,0.33265912532806396,0.2215903252363205,0.1097782775759697,0.08400464802980423,511.72678625895514,3.286874771118164,7.527867939364525,0.06637595593929291,0.29909352654218924,0.22405252605676632,0.08411183208227158,0.6331827640533447,0.3162482976913452,3.2779853343963623,2.998422622680664,0.4288844168186188,0.21389007568359375,0.16827082633972168,0.08318086713552475,40.020896911621094,18.53122216382518,0.08411182463169098,0.33392342925071716,0.6616658126304626
l0.k_proj.ctx,vsq_deployed,1024x4096,0.74652099609375,0.74652099609375,0.3915920853614807,10.497885704040527,3.2943716049194336,0.561046302318573,0.27578306198120117,0.19743290543556213,0.10416945815086365,545.7302233229627,3.470689058303833,7.103848504702429,0.0821681097149849,0.38787841796875,0.2863922119140625,0.10508684068918228,0.74652099609375,0.42721647024154663,7.478387832641602,3.225931406021118,0.49874037504196167,0.2749059796333313,0.20506733655929565,0.10399602353572845,43.7060432434082,24.25366301574556,0.1050867959856987,0.37088555097579956,0.6800110718204228
l0.v_proj.noise,vsq_deployed,1024x4096,0.29803702235221863,0.29803702235221863,0.1857413947582245,4.624817848205566,3.303236246109009,0.15806931257247925,0.13074475526809692,0.05411406606435776,0.04892795905470848,694.4782504250381,3.317988395690918,6.0886555485860585,0.03856798633933067,0.1756186706870801,0.13184335470199582,0.04894956201314926,0.29803702235221863,0.18381501734256744,3.2706758975982666,2.997310161590576,0.16724680364131927,0.12426812946796417,0.06426338106393814,0.04833695665001869,8.427578926086426,141.53371277811144,0.048949554562568665,0.7563483715057373,0.778197254855117
l0.v_proj.ctx,vsq_deployed,1024x4096,0.44818443059921265,0.44818443059921265,0.2316582053899765,4.51555871963501,3.3097667694091797,0.24679455161094666,0.16353219747543335,0.0872182548046112,0.061117373406887054,691.7613487684373,3.6670069694519043,7.214797734727295,0.04816752299666405,0.23765339051188045,0.17372772455215418,0.062120165675878525,0.44818443059921265,0.2555611729621887,3.6930456161499023,3.3005073070526123,0.22755061089992523,0.1644304245710373,0.08177652209997177,0.06133517622947693,10.440500259399414,148.52311766817456,0.062120161950588226,0.7688751220703125,0.7777358832467434
l0.o_proj,vsq_deployed,4096x4096,0.42439189553260803,0.42439189553260803,0.21261045336723328,3.3289690017700195,3.0026581287384033,0.22876371443271637,0.1437602937221527,0.08736784756183624,0.05586521327495575,1013.9803777166022,3.2743191719055176,7.516903655589881,0.04456845298409462,0.200857638418677,0.15097644701600074,0.05645833909511566,0.42439189553260803,0.2347709834575653,3.8473846912384033,3.212376832962036,0.24918217957019806,0.14917269349098206,0.09877189248800278,0.056321121752262115,72.80880737304688,10.095669665616743,0.05645833909511566,0.1473371684551239,0.7834916525158234
l0.gate_proj,vsq_deployed,12288x4096,0.3574604094028473,0.3574604094028473,0.2523583471775055,3.27878999710083,3.0906641483306885,0.18182648718357086,0.1559263914823532,0.06994234770536423,0.059761784970760345,1013.1000540640131,3.103912830352783,5.977557585707094,0.04748277738690376,0.20250988708436568,0.15642675057053568,0.0598004125058651,0.3574604094028473,0.22696471214294434,3.3358733654022217,3.0024423599243164,0.23097911477088928,0.15312349796295166,0.08862084895372391,0.05951826274394989,69.44932556152344,37.330560807589386,0.05980034917593002,0.39614608883857727,0.7643637575322174
l0.up_proj,vsq_deployed,12288x4096,0.3920725882053375,0.3920725882053375,0.24936848878860474,3.3217973709106445,3.1015729904174805,0.17277216911315918,0.15292522311210632,0.06677507609128952,0.058519575744867325,1096.2457539710297,3.1129701137542725,6.696473938446325,0.04646899923682213,0.19863593578338623,0.15329270854592325,0.05854910984635353,0.3920725882053375,0.22143958508968353,3.3729660511016846,3.0024163722991943,0.24488326907157898,0.14987553656101227,0.09696383774280548,0.05824946239590645,36.542518615722656,129.24689669567618,0.05854910984635353,0.6928573250770569,0.7979879912842163
l0.down_proj,vsq_deployed,4096x12288,0.8932620286941528,0.8932620286941528,0.29025885462760925,8.135540008544922,3.035550832748413,0.2245100438594818,0.1855013370513916,0.08713119477033615,0.072078175842762,1297.4239001769458,3.050280809402466,12.387027610748973,0.057482972741127014,0.23951699455082653,0.1861766594648362,0.07211270183324814,0.8932620286941528,0.29280978441238403,3.171205997467041,2.998990774154663,0.5108030438423157,0.18547409772872925,0.20098067820072174,0.0720420628786087,75.18353271484375,46.323484447243125,0.07211270183324814,0.48464933037757874,0.7493293551258661
l1.q_proj,vsq_deployed,4096x4096,0.3355729579925537,0.3355729579925537,0.13049346208572388,5.041673183441162,3.4027247428894043,0.176359623670578,0.07989232987165451,0.055547285825014114,0.02941850945353508,270.0438472179357,3.748337745666504,11.324332460098653,0.023084603250026703,0.11677732937038002,0.08229652121663092,0.029632912948727608,0.3355729579925537,0.10981684178113937,3.3079309463500977,2.9965384006500244,0.23206113278865814,0.07438172399997711,0.09055841714143753,0.028927836567163467,50.22304916381836,5.844598064442019,0.029632912948727608,0.25387442111968994,0.4337142489871718
l1.k_proj.noise,vsq_deployed,1024x4096,0.2913360893726349,0.2913360893726349,0.15614280104637146,4.992471218109131,3.3137948513031006,0.1809181421995163,0.112201027572155,0.0629667416214943,0.041916362941265106,348.4508835131188,3.3728227615356445,6.933957338283855,0.03296149522066116,0.15088134072721354,0.11384420618414877,0.04201584681868553,0.2913360893726349,0.1573396921157837,3.322019577026367,3.0018718242645264,0.192791149020195,0.10624568164348602,0.0734148621559143,0.04131250083446503,24.738719940185547,12.101078109354766,0.04201584681868553,0.3227216899394989,0.5496129556008135
l1.k_proj.ctx,vsq_deployed,1024x4096,0.8648681640625,0.8648681640625,0.3491353988647461,7.457552909851074,3.3726720809936523,0.618896484375,0.2497420758008957,0.1954026073217392,0.09266813844442368,370.2288823322292,3.625633478164673,9.259617569054287,0.07260368019342422,0.3532867431640625,0.25916290283203125,0.09340214729309082,0.8648681640625,0.38548457622528076,11.26904296875,3.2397780418395996,0.42304229736328125,0.24192188680171967,0.1576124131679535,0.0918130874633789,49.224754333496094,15.104456114390276,0.09340214729309082,0.364667147397995,0.5604053581448407
l1.v_proj.noise,vsq_deployed,1024x4096,0.19577206671237946,0.19577206671237946,0.1249326765537262,3.74228835105896,3.059598445892334,0.10824421048164368,0.09166833013296127,0.03861745819449425,0.035487838089466095,807.4835210297227,3.069572687149048,5.5142615175902945,0.0282411091029644,0.11912932253629108,0.09238569714128966,0.03550286218523979,0.19577206671237946,0.13468390703201294,3.277456521987915,3.001905679702759,0.1116260439157486,0.09110818058252335,0.04199013113975525,0.035401418805122375,4.299739360809326,286.04028531620276,0.035502832382917404,0.883181095123291,0.8419913906904727
l1.v_proj.ctx,vsq_deployed,1024x4096,0.48574772477149963,0.48574772477149963,0.2790258228778839,5.925137519836426,3.0759594440460205,0.29195085167884827,0.2042335718870163,0.10882896929979324,0.07888874411582947,807.1169983676978,3.3346071243286133,6.075209798765761,0.06274271756410599,0.284473952144387,0.21568466037511794,0.07995571196079254,0.48574772477149963,0.3278929889202118,3.7093756198883057,3.2606005668640137,0.25918975472450256,0.21282242238521576,0.09456302225589752,0.07973353564739227,9.331008911132812,308.0556369316341,0.07995570451021194,0.9204444885253906,0.8420305859687801
l1.o_proj,vsq_deployed,4096x4096,0.4730207622051239,0.4730207622051239,0.271170973777771,3.4941272735595703,3.001166582107544,0.2598337233066559,0.1821785271167755,0.10073678940534592,0.07083708792924881,1531.6222023279593,3.083880662918091,6.655898319381736,0.056520577520132065,0.24022511363030463,0.18515318110585208,0.07106790691614151,0.4730207622051239,0.28102320432662964,3.740123987197876,3.072465181350708,0.28550103306770325,0.18454919755458832,0.10713566839694977,0.07104019075632095,48.25140380859375,36.420826614819966,0.07106789946556091,0.295961856842041,0.8515884267657812
l1.gate_proj,vsq_deployed,12288x4096,0.31579840183258057,0.31579840183258057,0.21253785490989685,3.300792932510376,3.067329168319702,0.1444251835346222,0.13000813126564026,0.055687710642814636,0.04999213665723801,1300.0306808895011,3.0806305408477783,6.314189194725223,0.03977921977639198,0.16895440135896556,0.13031186163425446,0.050014086067676544,0.31579840183258057,0.18961946666240692,3.346376657485962,3.0007379055023193,0.1994357705116272,0.12827351689338684,0.07851815223693848,0.04985877871513367,45.34714889526367,61.25022935216729,0.050014082342386246,0.47681042551994324,0.8072780992367885
l1.up_proj,vsq_deployed,12288x4096,0.37311235070228577,0.37311235070228577,0.23629075288772583,3.392921209335327,3.1117889881134033,0.15506501495838165,0.14051373302936554,0.059303563088178635,0.05376357585191727,1267.0367548388788,3.1209537982940674,6.937059414865124,0.042720090597867966,0.18400186564028365,0.14082961574196817,0.053785376250743866,0.37311235070228577,0.2036696821451187,3.313922882080078,2.999903917312622,0.23010192811489105,0.13773393630981445,0.09093749523162842,0.05354369804263115,28.256872177124023,182.4242041051675,0.053785376250743866,0.8086187243461609,0.8166316537628305
