cell,prompt_id,mean_acceptance,acceptance_list,accepted_depths,first_rejection_depths,n_new_tokens,n_cycles,tree_size,exact_match,first_mismatch
T4_D16,91,2.8696,"[1, 5, 2, 1, 4, 2, 5, 3, 3, 1, 2, 1, 6, 2, 2, 3, 5, 3, 2, 1, 3, 4, 5]","[0, 4, 1, 0, 3, 1, 4, 2, 2, 0, 1, 0, 5, 1, 1, 2, 4, 2, 1, 0, 2, 3, 4]","[1, 5, 2, 1, 4, 2, 5, 3, 3, 1, 2, 1, 5, 2, 2, 3, 5, 3, 2, 1, 3, 4, 5]",64,23,26,False,1
T4_D16,92,2.3571,"[1, 2, 3, 3, 3, 3, 3, 1, 1, 4, 1, 1, 2, 2, 2, 1, 3, 3, 1, 2, 4, 4, 3, 1, 3, 3, 2, 4]","[0, 1, 2, 2, 2, 2, 2, 0, 0, 3, 0, 0, 1, 1, 1, 0, 2, 2, 0, 1, 3, 3, 2, 0, 2, 2, 1, 3]","[1, 2, 3, 3, 3, 3, 3, 1, 1, 4, 1, 1, 2, 2, 2, 1, 3, 3, 1, 2, 4, 4, 3, 1, 3, 3, 2, 4]",64,28,26,False,4
T4_D16,93,3.5263,"[1, 4, 6, 4, 3, 3, 1, 2, 2, 4, 4, 6, 3, 5, 2, 2, 6, 3, 6]","[0, 3, 5, 3, 2, 2, 0, 1, 1, 3, 3, 5, 2, 4, 1, 1, 5, 2, 5]","[1, 4, 5, 4, 3, 3, 1, 2, 2, 4, 4, 5, 3, 5, 2, 2, 5, 3, 5]",64,19,26,False,16
T4_D16,94,3.4211,"[3, 6, 4, 4, 5, 3, 3, 1, 3, 3, 4, 2, 1, 5, 3, 4, 4, 1, 6]","[2, 5, 3, 3, 4, 2, 2, 0, 2, 2, 3, 1, 0, 4, 2, 3, 3, 0, 5]","[3, 5, 4, 4, 5, 3, 3, 1, 3, 3, 4, 2, 1, 5, 3, 4, 4, 1, 5]",64,19,26,False,11
T4_D16,95,2.64,"[3, 6, 2, 1, 4, 2, 4, 4, 4, 1, 1, 1, 1, 4, 4, 1, 2, 1, 4, 3, 3, 2, 3, 1, 4]","[2, 5, 1, 0, 3, 1, 3, 3, 3, 0, 0, 0, 0, 3, 3, 0, 1, 0, 3, 2, 2, 1, 2, 0, 3]","[3, 5, 2, 1, 4, 2, 4, 4, 4, 1, 1, 1, 1, 4, 4, 1, 2, 1, 4, 3, 3, 2, 3, 1, 4]",64,25,26,False,10
T4_D16,96,3.4737,"[2, 5, 5, 4, 2, 3, 3, 2, 6, 3, 1, 5, 5, 4, 6, 3, 2, 2, 3]","[1, 4, 4, 3, 1, 2, 2, 1, 5, 2, 0, 4, 4, 3, 5, 2, 1, 1, 2]","[2, 5, 5, 4, 2, 3, 3, 2, 5, 3, 1, 5, 5, 4, 5, 3, 2, 2, 3]",64,19,26,False,21
T4_D16,97,3.3,"[1, 5, 6, 3, 4, 2, 4, 4, 3, 4, 4, 4, 2, 3, 3, 3, 2, 2, 3, 4]","[0, 4, 5, 2, 3, 1, 3, 3, 2, 3, 3, 3, 1, 2, 2, 2, 1, 1, 2, 3]","[1, 5, 5, 3, 4, 2, 4, 4, 3, 4, 4, 4, 2, 3, 3, 3, 2, 2, 3, 4]",64,20,26,False,12
T4_D16,98,2.4615,"[3, 3, 2, 1, 2, 3, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3, 5, 4, 2, 1, 1, 1, 3, 1, 3, 2]","[2, 2, 1, 0, 1, 2, 1, 1, 0, 2, 1, 3, 3, 2, 2, 2, 4, 3, 1, 0, 0, 0, 2, 0, 2, 1]","[3, 3, 2, 1, 2, 3, 2, 2, 1, 3, 2, 4, 4, 3, 3, 3, 5, 4, 2, 1, 1, 1, 3, 1, 3, 2]",64,26,26,False,4
T4_D16,99,2.3704,"[1, 3, 1, 3, 1, 1, 3, 3, 3, 5, 3, 1, 4, 1, 1, 2, 3, 5, 2, 2, 5, 4, 1, 1, 1, 3, 1]","[0, 2, 0, 2, 0, 0, 2, 2, 2, 4, 2, 0, 3, 0, 0, 1, 2, 4, 1, 1, 4, 3, 0, 0, 0, 2, 0]","[1, 3, 1, 3, 1, 1, 3, 3, 3, 5, 3, 1, 4, 1, 1, 2, 3, 5, 2, 2, 5, 4, 1, 1, 1, 3, 1]",64,27,26,False,9
T4_D16,100,2.4074,"[1, 2, 1, 3, 1, 3, 2, 4, 3, 1, 1, 1, 3, 1, 6, 5, 2, 1, 3, 4, 3, 3, 2, 1, 3, 2, 3]","[0, 1, 0, 2, 0, 2, 1, 3, 2, 0, 0, 0, 2, 0, 5, 4, 1, 0, 2, 3, 2, 2, 1, 0, 2, 1, 2]","[1, 2, 1, 3, 1, 3, 2, 4, 3, 1, 1, 1, 3, 1, 5, 5, 2, 1, 3, 4, 3, 3, 2, 1, 3, 2, 3]",64,27,26,False,1
T4_D8,81,2.5,"[3, 3, 3, 3, 4, 2, 4, 1, 2, 3, 1, 1, 2, 4, 2, 4, 2, 1, 1, 3, 3, 2, 2, 1, 4, 4]","[2, 2, 2, 2, 3, 1, 3, 0, 1, 2, 0, 0, 1, 3, 1, 3, 1, 0, 0, 2, 2, 1, 1, 0, 3, 3]","[3, 3, 3, 3, 4, 2, 4, 1, 2, 3, 1, 1, 2, 4, 2, 4, 2, 1, 1, 3, 3, 2, 2, 1, 4, 4]",64,26,26,False,3
T4_D8,82,3.4737,"[4, 4, 2, 3, 2, 4, 4, 6, 4, 3, 4, 1, 3, 6, 4, 3, 3, 2, 4]","[3, 3, 1, 2, 1, 3, 3, 5, 3, 2, 3, 0, 2, 5, 3, 2, 2, 1, 3]","[4, 4, 2, 3, 2, 4, 4, 5, 4, 3, 4, 1, 3, 5, 4, 3, 3, 2, 4]",64,19,26,False,39
T4_D8,83,2.7917,"[4, 5, 4, 6, 2, 5, 4, 2, 4, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 3, 4, 4, 4]","[3, 4, 3, 5, 1, 4, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 3, 3, 3]","[4, 5, 4, 5, 2, 5, 4, 2, 4, 2, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 3, 4, 4, 4]",64,24,26,False,1
T4_D8,84,3.4211,"[4, 1, 2, 1, 4, 3, 5, 3, 2, 6, 3, 6, 4, 3, 3, 6, 3, 3, 3]","[3, 0, 1, 0, 3, 2, 4, 2, 1, 5, 2, 5, 3, 2, 2, 5, 2, 2, 2]","[4, 1, 2, 1, 4, 3, 5, 3, 2, 5, 3, 5, 4, 3, 3, 5, 3, 3, 3]",64,19,26,False,4
T4_D8,85,2.8261,"[1, 3, 4, 3, 4, 2, 1, 3, 4, 2, 4, 1, 2, 2, 3, 2, 3, 3, 4, 2, 5, 5, 2]","[0, 2, 3, 2, 3, 1, 0, 2, 3, 1, 3, 0, 1, 1, 2, 1, 2, 2, 3, 1, 4, 4, 1]","[1, 3, 4, 3, 4, 2, 1, 3, 4, 2, 4, 1, 2, 2, 3, 2, 3, 3, 4, 2, 5, 5, 2]",64,23,26,False,13
T4_D8,86,2.3214,"[1, 1, 1, 5, 5, 1, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 1, 3, 2, 2, 1, 2, 3, 3, 2, 3]","[0, 0, 0, 4, 4, 0, 0, 1, 0, 1, 2, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 0, 1, 2, 2, 1, 2]","[1, 1, 1, 5, 5, 1, 1, 2, 1, 2, 3, 3, 3, 3, 3, 2, 3, 3, 1, 3, 2, 2, 1, 2, 3, 3, 2, 3]",64,28,26,False,21
T4_D8,87,3.0476,"[6, 3, 2, 6, 5, 2, 3, 3, 2, 3, 4, 5, 2, 1, 3, 4, 2, 2, 1, 2, 3]","[5, 2, 1, 5, 4, 1, 2, 2, 1, 2, 3, 4, 1, 0, 2, 3, 1, 1, 0, 1, 2]","[5, 3, 2, 5, 5, 2, 3, 3, 2, 3, 4, 5, 2, 1, 3, 4, 2, 2, 1, 2, 3]",64,21,26,False,28
T4_D8,88,1.8824,"[1, 3, 2, 3, 2, 1, 2, 4, 2, 2, 2, 3, 2, 1, 2, 3, 2, 1, 1, 2, 1, 3, 3, 1, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1]","[0, 2, 1, 2, 1, 0, 1, 3, 1, 1, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 2, 2, 0, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0]","[1, 3, 2, 3, 2, 1, 2, 4, 2, 2, 2, 3, 2, 1, 2, 3, 2, 1, 1, 2, 1, 3, 3, 1, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1]",64,34,26,False,9
T4_D8,89,3.0,"[1, 4, 4, 2, 5, 1, 6, 4, 4, 3, 1, 3, 2, 4, 6, 2, 3, 1, 2, 2, 2, 4]","[0, 3, 3, 1, 4, 0, 5, 3, 3, 2, 0, 2, 1, 3, 5, 1, 2, 0, 1, 1, 1, 3]","[1, 4, 4, 2, 5, 1, 5, 4, 4, 3, 1, 3, 2, 4, 5, 2, 3, 1, 2, 2, 2, 4]",64,22,26,False,12
T4_D8,90,3.0952,"[1, 4, 5, 4, 2, 4, 3, 4, 4, 3, 2, 3, 4, 2, 3, 2, 1, 3, 2, 6, 3]","[0, 3, 4, 3, 1, 3, 2, 3, 3, 2, 1, 2, 3, 1, 2, 1, 0, 2, 1, 5, 2]","[1, 4, 5, 4, 2, 4, 3, 4, 4, 3, 2, 3, 4, 2, 3, 2, 1, 3, 2, 5, 3]",64,21,26,False,42
T4_D8,91,2.6,"[1, 3, 3, 2, 4, 2, 5, 3, 3, 1, 2, 1, 4, 5, 2, 2, 3, 3, 1, 2, 1, 1, 3, 4, 4]","[0, 2, 2, 1, 3, 1, 4, 2, 2, 0, 1, 0, 3, 4, 1, 1, 2, 2, 0, 1, 0, 0, 2, 3, 3]","[1, 3, 3, 2, 4, 2, 5, 3, 3, 1, 2, 1, 4, 5, 2, 2, 3, 3, 1, 2, 1, 1, 3, 4, 4]",64,25,26,False,1
T4_D8,92,2.2857,"[1, 2, 3, 2, 4, 3, 3, 1, 1, 3, 2, 1, 2, 2, 2, 1, 3, 3, 1, 2, 3, 3, 5, 1, 1, 3, 3, 3]","[0, 1, 2, 1, 3, 2, 2, 0, 0, 2, 1, 0, 1, 1, 1, 0, 2, 2, 0, 1, 2, 2, 4, 0, 0, 2, 2, 2]","[1, 2, 3, 2, 4, 3, 3, 1, 1, 3, 2, 1, 2, 2, 2, 1, 3, 3, 1, 2, 3, 3, 5, 1, 1, 3, 3, 3]",64,28,26,False,4
T4_D8,93,2.7826,"[1, 4, 4, 2, 2, 3, 2, 3, 1, 3, 3, 2, 5, 5, 4, 5, 2, 4, 2, 1, 1, 2, 3]","[0, 3, 3, 1, 1, 2, 1, 2, 0, 2, 2, 1, 4, 4, 3, 4, 1, 3, 1, 0, 0, 1, 2]","[1, 4, 4, 2, 2, 3, 2, 3, 1, 3, 3, 2, 5, 5, 4, 5, 2, 4, 2, 1, 1, 2, 3]",64,23,26,False,16
T4_D8,94,3.0,"[1, 3, 3, 5, 1, 2, 3, 2, 3, 3, 2, 4, 3, 3, 2, 4, 4, 3, 5, 2, 3, 2, 6]","[0, 2, 2, 4, 0, 1, 2, 1, 2, 2, 1, 3, 2, 2, 1, 3, 3, 2, 4, 1, 2, 1, 5]","[1, 3, 3, 5, 1, 2, 3, 2, 3, 3, 2, 4, 3, 3, 2, 4, 4, 3, 5, 2, 3, 2, 5]",64,23,26,False,11
T4_D8,95,2.2759,"[1, 3, 5, 2, 3, 1, 2, 3, 3, 2, 3, 2, 3, 1, 1, 1, 3, 2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 5]","[0, 2, 4, 1, 2, 0, 1, 2, 2, 1, 2, 1, 2, 0, 0, 0, 2, 1, 3, 0, 1, 0, 1, 1, 1, 1, 1, 1, 4]","[1, 3, 5, 2, 3, 1, 2, 3, 3, 2, 3, 2, 3, 1, 1, 1, 3, 2, 4, 1, 2, 1, 2, 2, 2, 2, 2, 2, 5]",64,29,26,False,53
T4_D8,96,2.7826,"[2, 4, 4, 2, 4, 2, 6, 2, 2, 1, 1, 2, 3, 2, 2, 2, 4, 4, 4, 4, 2, 3, 2]","[1, 3, 3, 1, 3, 1, 5, 1, 1, 0, 0, 1, 2, 1, 1, 1, 3, 3, 3, 3, 1, 2, 1]","[2, 4, 4, 2, 4, 2, 5, 2, 2, 1, 1, 2, 3, 2, 2, 2, 4, 4, 4, 4, 2, 3, 2]",64,23,26,False,28
T4_D8,97,3.0,"[1, 4, 4, 3, 3, 4, 2, 3, 3, 3, 3, 3, 4, 3, 4, 3, 2, 2, 2, 4, 3, 3]","[0, 3, 3, 2, 2, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 2, 1, 1, 1, 3, 2, 2]","[1, 4, 4, 3, 3, 4, 2, 3, 3, 3, 3, 3, 4, 3, 4, 3, 2, 2, 2, 4, 3, 3]",64,22,26,False,12
T4_D8,98,2.3929,"[1, 4, 1, 2, 1, 3, 3, 2, 1, 3, 2, 4, 4, 2, 3, 2, 4, 2, 2, 4, 2, 2, 3, 2, 1, 1, 2, 4]","[0, 3, 0, 1, 0, 2, 2, 1, 0, 2, 1, 3, 3, 1, 2, 1, 3, 1, 1, 3, 1, 1, 2, 1, 0, 0, 1, 3]","[1, 4, 1, 2, 1, 3, 3, 2, 1, 3, 2, 4, 4, 2, 3, 2, 4, 2, 2, 4, 2, 2, 3, 2, 1, 1, 2, 4]",64,28,26,False,4
T4_D8,99,2.2857,"[1, 2, 1, 1, 2, 3, 3, 3, 3, 5, 3, 1, 2, 2, 1, 1, 3, 3, 4, 2, 2, 4, 2, 3, 2, 3, 1, 1]","[0, 1, 0, 0, 1, 2, 2, 2, 2, 4, 2, 0, 1, 1, 0, 0, 2, 2, 3, 1, 1, 3, 1, 2, 1, 2, 0, 0]","[1, 2, 1, 1, 2, 3, 3, 3, 3, 5, 3, 1, 2, 2, 1, 1, 3, 3, 4, 2, 2, 4, 2, 3, 2, 3, 1, 1]",64,28,26,False,9
T4_D8,100,2.0645,"[1, 3, 3, 1, 3, 2, 2, 1, 3, 1, 1, 1, 1, 2, 2, 4, 4, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 6, 1, 1, 2]","[0, 2, 2, 0, 2, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 3, 3, 2, 1, 1, 1, 1, 0, 1, 2, 0, 0, 5, 0, 0, 1]","[1, 3, 3, 1, 3, 2, 2, 1, 3, 1, 1, 1, 1, 2, 2, 4, 4, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 5, 1, 1, 2]",64,31,26,False,1
T4_D4,81,1.3061,"[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1]",64,49,26,False,3
T4_D4,82,1.3,"[2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2]","[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]","[2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2]",64,50,26,False,39
T4_D4,83,1.3617,"[1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0]","[1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1]",64,47,26,False,1
T4_D4,84,1.3061,"[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]",64,49,26,False,4
T4_D4,85,1.1636,"[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1]",64,55,26,False,13
T4_D4,86,1.2308,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1]",64,52,26,False,20
T4_D4,87,1.2308,"[2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1]",64,52,26,False,28
T4_D4,88,1.1429,"[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",64,56,26,False,9
