cell,prompt_id,mean_acceptance,acceptance_list,accepted_depths,first_rejection_depths,n_new_tokens,n_cycles,tree_size,exact_match,first_mismatch
T16_D16,91,3.1429,"[1, 4, 3, 4, 3, 1, 4, 6, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]","[0, 3, 2, 3, 2, 0, 3, 5, 3, 1, 3, 4, 1, 1, 1, 2, 1, 3, 2, 3, 2]","[1, 4, 3, 4, 3, 1, 4, 5, 4, 2, 4, 5, 2, 2, 2, 3, 2, 4, 3, 4, 3]",64,21,26,True,-1
T16_D16,92,2.56,"[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 4, 4, 1, 2, 1, 3, 1]","[2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 0, 0, 0, 3, 3, 0, 2, 1, 3, 3, 0, 1, 0, 2, 0]","[3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 1, 1, 4, 4, 1, 3, 2, 4, 4, 1, 2, 1, 3, 1]",64,25,26,True,-1
T16_D16,93,4.125,"[6, 6, 3, 3, 4, 4, 6, 2, 4, 4, 4, 4, 5, 4, 2, 5]","[5, 5, 2, 2, 3, 3, 5, 1, 3, 3, 3, 3, 4, 3, 1, 4]","[5, 5, 3, 3, 4, 4, 5, 2, 4, 4, 4, 4, 5, 4, 2, 5]",64,16,26,True,-1
T16_D16,94,3.2353,"[6, 5, 1, 2, 5, 6, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]","[5, 4, 0, 1, 4, 5, 3, 3, 1, 1, 1, 2, 1, 1, 2, 3, 1]","[5, 5, 1, 2, 5, 5, 4, 4, 2, 2, 2, 3, 2, 2, 3, 4, 2]",55,17,26,True,-1
T16_D16,95,3.0476,"[5, 6, 2, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 6]","[4, 5, 1, 2, 1, 1, 2, 3, 3, 1, 0, 1, 0, 3, 1, 2, 1, 1, 3, 3, 5]","[5, 5, 2, 3, 2, 2, 3, 4, 4, 2, 1, 2, 1, 4, 2, 3, 2, 2, 4, 4, 5]",64,21,26,True,-1
T16_D16,96,3.8824,"[1, 3, 5, 4, 3, 4, 6, 4, 2, 4, 5, 6, 3, 4, 4, 5, 3]","[0, 2, 4, 3, 2, 3, 5, 3, 1, 3, 4, 5, 2, 3, 3, 4, 2]","[1, 3, 5, 4, 3, 4, 5, 4, 2, 4, 5, 5, 3, 4, 4, 5, 3]",64,17,26,True,-1
T16_D16,97,3.8333,"[4, 6, 3, 2, 6, 4, 2, 2, 6, 6, 2, 3, 4, 4, 4, 4, 1, 6]","[3, 5, 2, 1, 5, 3, 1, 1, 5, 5, 1, 2, 3, 3, 3, 3, 0, 5]","[4, 5, 3, 2, 5, 4, 2, 2, 5, 5, 2, 3, 4, 4, 4, 4, 1, 5]",64,18,26,True,-1
T16_D16,98,2.8696,"[3, 2, 1, 3, 2, 3, 2, 5, 4, 6, 1, 1, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 4]","[2, 1, 0, 2, 1, 2, 1, 4, 3, 5, 0, 0, 1, 3, 3, 1, 1, 2, 1, 2, 3, 2, 3]","[3, 2, 1, 3, 2, 3, 2, 5, 4, 5, 1, 1, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 4]",64,23,26,True,-1
T16_D16,99,3.5556,"[1, 2, 3, 4, 4, 3, 2, 6, 6, 2, 5, 4, 6, 6, 3, 3, 2, 2]","[0, 1, 2, 3, 3, 2, 1, 5, 5, 1, 4, 3, 5, 5, 2, 2, 1, 1]","[1, 2, 3, 4, 4, 3, 2, 5, 5, 2, 5, 4, 5, 5, 3, 3, 2, 2]",64,18,26,True,-1
T16_D16,100,2.6667,"[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]","[2, 0, 1, 1, 3, 2, 2, 3, 1, 1, 0, 2, 1, 3, 2, 0, 2, 4, 2, 4, 0, 1, 1, 2]","[3, 1, 2, 2, 4, 3, 3, 4, 2, 2, 1, 3, 2, 4, 3, 1, 3, 5, 3, 5, 1, 2, 2, 3]",64,24,26,True,-1
T16_D8,81,2.0645,"[3, 1, 3, 1, 2, 1, 3, 4, 2, 1, 3, 4, 4, 2, 1, 3, 1, 3, 1, 1, 3, 4, 1, 1, 1, 3, 1, 3, 1, 1, 1]","[2, 0, 2, 0, 1, 0, 2, 3, 1, 0, 2, 3, 3, 1, 0, 2, 0, 2, 0, 0, 2, 3, 0, 0, 0, 2, 0, 2, 0, 0, 0]","[3, 1, 3, 1, 2, 1, 3, 4, 2, 1, 3, 4, 4, 2, 1, 3, 1, 3, 1, 1, 3, 4, 1, 1, 1, 3, 1, 3, 1, 1, 1]",64,31,26,True,-1
T16_D8,82,2.56,"[4, 1, 4, 1, 1, 1, 2, 1, 4, 3, 2, 2, 4, 4, 3, 3, 3, 2, 3, 1, 6, 4, 1, 3, 1]","[3, 0, 3, 0, 0, 0, 1, 0, 3, 2, 1, 1, 3, 3, 2, 2, 2, 1, 2, 0, 5, 3, 0, 2, 0]","[4, 1, 4, 1, 1, 1, 2, 1, 4, 3, 2, 2, 4, 4, 3, 3, 3, 2, 3, 1, 5, 4, 1, 3, 1]",64,25,26,True,-1
T16_D8,83,2.4615,"[3, 1, 1, 5, 3, 1, 3, 1, 1, 2, 1, 6, 5, 3, 3, 1, 3, 1, 2, 1, 4, 2, 2, 6, 2, 1]","[2, 0, 0, 4, 2, 0, 2, 0, 0, 1, 0, 5, 4, 2, 2, 0, 2, 0, 1, 0, 3, 1, 1, 5, 1, 0]","[3, 1, 1, 5, 3, 1, 3, 1, 1, 2, 1, 5, 5, 3, 3, 1, 3, 1, 2, 1, 4, 2, 2, 5, 2, 1]",64,26,26,True,-1
T16_D8,84,2.3929,"[4, 1, 4, 1, 3, 1, 1, 3, 4, 2, 1, 4, 3, 4, 2, 3, 1, 1, 3, 2, 2, 2, 2, 1, 3, 2, 3, 4]","[3, 0, 3, 0, 2, 0, 0, 2, 3, 1, 0, 3, 2, 3, 1, 2, 0, 0, 2, 1, 1, 1, 1, 0, 2, 1, 2, 3]","[4, 1, 4, 1, 3, 1, 1, 3, 4, 2, 1, 4, 3, 4, 2, 3, 1, 1, 3, 2, 2, 2, 2, 1, 3, 2, 3, 4]",64,28,26,True,-1
T16_D8,85,1.65,"[1, 1, 3, 2, 1, 3, 1, 1, 3, 1, 4, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 4]","[0, 0, 2, 1, 0, 2, 0, 0, 2, 0, 3, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3]","[1, 1, 3, 2, 1, 3, 1, 1, 3, 1, 4, 2, 2, 1, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 4]",64,40,26,True,-1
T16_D8,86,1.9697,"[1, 1, 3, 1, 1, 2, 3, 3, 6, 1, 1, 1, 3, 4, 1, 1, 1, 3, 1, 2, 1, 2, 1, 4, 2, 1, 2, 1, 4, 2, 1, 2, 2]","[0, 0, 2, 0, 0, 1, 2, 2, 5, 0, 0, 0, 2, 3, 0, 0, 0, 2, 0, 1, 0, 1, 0, 3, 1, 0, 1, 0, 3, 1, 0, 1, 1]","[1, 1, 3, 1, 1, 2, 3, 3, 5, 1, 1, 1, 3, 4, 1, 1, 1, 3, 1, 2, 1, 2, 1, 4, 2, 1, 2, 1, 4, 2, 1, 2, 2]",64,33,26,True,-1
T16_D8,87,1.7297,"[1, 1, 2, 1, 2, 1, 4, 1, 2, 4, 1, 2, 4, 3, 1, 3, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3]","[0, 0, 1, 0, 1, 0, 3, 0, 1, 3, 0, 1, 3, 2, 0, 2, 0, 3, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2]","[1, 1, 2, 1, 2, 1, 4, 1, 2, 4, 1, 2, 4, 3, 1, 3, 1, 4, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 3]",64,37,26,True,-1
T16_D8,88,1.625,"[1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 3, 1, 3, 1, 1, 2, 3, 1, 3, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 3]","[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 2, 0, 2, 0, 0, 1, 2, 0, 2, 0, 0, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 1, 2, 0, 0, 2]","[1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 3, 1, 3, 1, 1, 2, 3, 1, 3, 1, 1, 2, 2, 1, 1, 1, 3, 1, 2, 2, 1, 1, 1, 2, 2, 3, 1, 1, 3]",64,40,26,True,-1
T16_D8,89,2.0968,"[3, 2, 1, 3, 3, 2, 4, 1, 4, 1, 1, 2, 2, 4, 3, 1, 1, 1, 4, 1, 1, 1, 3, 2, 1, 4, 1, 4, 1, 1, 2]","[2, 1, 0, 2, 2, 1, 3, 0, 3, 0, 0, 1, 1, 3, 2, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 3, 0, 3, 0, 0, 1]","[3, 2, 1, 3, 3, 2, 4, 1, 4, 1, 1, 2, 2, 4, 3, 1, 1, 1, 4, 1, 1, 1, 3, 2, 1, 4, 1, 4, 1, 1, 2]",64,31,26,True,-1
T16_D8,90,1.9706,"[1, 1, 4, 3, 1, 2, 2, 2, 3, 2, 1, 1, 3, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 4, 1, 5, 1, 2, 1, 1, 3, 1, 3, 4]","[0, 0, 3, 2, 0, 1, 1, 1, 2, 1, 0, 0, 2, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 3, 0, 4, 0, 1, 0, 0, 2, 0, 2, 3]","[1, 1, 4, 3, 1, 2, 2, 2, 3, 2, 1, 1, 3, 3, 2, 1, 2, 1, 2, 1, 1, 1, 1, 4, 1, 5, 1, 2, 1, 1, 3, 1, 3, 4]",64,34,26,True,-1
T16_D8,91,1.7568,"[1, 1, 4, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 3, 1, 3, 4, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 4, 1, 2, 1, 1, 2, 2]","[0, 0, 3, 0, 2, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2, 0, 2, 3, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 3, 0, 1, 0, 0, 1, 1]","[1, 1, 4, 1, 3, 1, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 3, 1, 3, 4, 1, 2, 1, 1, 1, 1, 2, 3, 1, 1, 4, 1, 2, 1, 1, 2, 2]",64,37,26,True,-1
T16_D8,92,1.7297,"[3, 3, 1, 1, 4, 1, 3, 1, 3, 1, 4, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1]","[2, 2, 0, 0, 3, 0, 2, 0, 2, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0]","[3, 3, 1, 1, 4, 1, 3, 1, 3, 1, 4, 1, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 3, 1, 1, 1, 2, 1, 2, 1]",64,37,26,True,-1
T16_D8,93,2.68,"[1, 1, 3, 1, 4, 1, 3, 1, 2, 3, 3, 1, 4, 4, 4, 1, 4, 4, 4, 3, 4, 1, 3, 3, 4]","[0, 0, 2, 0, 3, 0, 2, 0, 1, 2, 2, 0, 3, 3, 3, 0, 3, 3, 3, 2, 3, 0, 2, 2, 3]","[1, 1, 3, 1, 4, 1, 3, 1, 2, 3, 3, 1, 4, 4, 4, 1, 4, 4, 4, 3, 4, 1, 3, 3, 4]",64,25,26,True,-1
T16_D8,94,1.9643,"[4, 1, 1, 4, 2, 1, 3, 3, 1, 4, 3, 1, 2, 3, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1]","[3, 0, 0, 3, 1, 0, 2, 2, 0, 3, 2, 0, 1, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 2, 1, 0]","[4, 1, 1, 4, 2, 1, 3, 3, 1, 4, 3, 1, 2, 3, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 3, 3, 2, 1]",55,28,26,True,-1
T16_D8,95,1.8571,"[4, 2, 1, 1, 3, 2, 1, 3, 1, 2, 2, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 2, 1, 3, 1, 6]","[3, 1, 0, 0, 2, 1, 0, 2, 0, 1, 1, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0, 2, 0, 5]","[4, 2, 1, 1, 3, 2, 1, 3, 1, 2, 2, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 3, 1, 2, 1, 3, 1, 5]",64,35,26,True,-1
T16_D8,96,2.0,"[1, 1, 2, 1, 1, 3, 1, 3, 1, 2, 1, 2, 1, 3, 3, 1, 1, 4, 3, 3, 1, 4, 3, 1, 3, 1, 1, 3, 2, 1, 5, 1]","[0, 0, 1, 0, 0, 2, 0, 2, 0, 1, 0, 1, 0, 2, 2, 0, 0, 3, 2, 2, 0, 3, 2, 0, 2, 0, 0, 2, 1, 0, 4, 0]","[1, 1, 2, 1, 1, 3, 1, 3, 1, 2, 1, 2, 1, 3, 3, 1, 1, 4, 3, 3, 1, 4, 3, 1, 3, 1, 1, 3, 2, 1, 5, 1]",64,32,26,True,-1
T16_D8,97,2.0645,"[1, 1, 3, 3, 4, 1, 2, 1, 4, 3, 1, 1, 1, 4, 6, 1, 1, 1, 2, 1, 1, 1, 2, 4, 3, 1, 3, 1, 2, 3, 1]","[0, 0, 2, 2, 3, 0, 1, 0, 3, 2, 0, 0, 0, 3, 5, 0, 0, 0, 1, 0, 0, 0, 1, 3, 2, 0, 2, 0, 1, 2, 0]","[1, 1, 3, 3, 4, 1, 2, 1, 4, 3, 1, 1, 1, 4, 5, 1, 1, 1, 2, 1, 1, 1, 2, 4, 3, 1, 3, 1, 2, 3, 1]",64,31,26,True,-1
T16_D8,98,1.7778,"[1, 1, 3, 1, 2, 3, 1, 2, 1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 1, 2, 4, 1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 2, 2, 2]","[0, 0, 2, 0, 1, 2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 0, 1, 3, 0, 2, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 1, 1]","[1, 1, 3, 1, 2, 3, 1, 2, 1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 1, 2, 4, 1, 3, 1, 1, 2, 1, 1, 3, 1, 1, 2, 2, 2, 2, 2]",64,36,26,True,-1
T16_D8,99,2.1613,"[1, 1, 1, 1, 1, 4, 3, 1, 3, 1, 2, 3, 3, 5, 1, 1, 1, 5, 4, 1, 3, 4, 3, 1, 1, 2, 3, 1, 1, 1, 4]","[0, 0, 0, 0, 0, 3, 2, 0, 2, 0, 1, 2, 2, 4, 0, 0, 0, 4, 3, 0, 2, 3, 2, 0, 0, 1, 2, 0, 0, 0, 3]","[1, 1, 1, 1, 1, 4, 3, 1, 3, 1, 2, 3, 3, 5, 1, 1, 1, 5, 4, 1, 3, 4, 3, 1, 1, 2, 3, 1, 1, 1, 4]",64,31,26,True,-1
T16_D8,100,1.561,"[1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 3, 2, 2, 1, 4, 1, 1, 1, 2, 1, 2]","[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 3, 0, 0, 0, 1, 0, 1]","[1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 2, 1, 2, 1, 1, 3, 2, 2, 1, 4, 1, 1, 1, 2, 1, 2]",64,41,26,True,-1
T16_D4,81,1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",64,64,26,True,-1
T16_D4,82,1.0323,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",64,62,26,True,-1
T16_D4,83,1.1034,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1]",64,58,26,True,-1
T16_D4,84,1.0159,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",64,63,26,True,-1
T16_D4,85,1.0492,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]",64,61,26,True,-1
