absmax_max,absmax_mean,name,p99_max,p99_mean,rms_max,rms_mean
0.7298872470855713,0.33505475521087646,l0_k_proj_ctxview_RC1,0.3370470404624939,0.23650240898132324,0.11498601734638214,0.08957543969154358
0.8723410964012146,0.33669430017471313,l0_k_proj_ctxview_RCL,0.4534442126750946,0.23635271191596985,0.13935916125774384,0.08956437557935715
0.3359375,0.19795584678649902,l0_v_proj_ctxview_RCoff,0.18043945729732513,0.13925118744373322,0.06237662211060524,0.051986027508974075
0.38055282831192017,0.1979447305202484,l0_v_proj_ctxview_RC1,0.16561457514762878,0.13955387473106384,0.05809182673692703,0.05215981602668762
0.32098865509033203,0.19804659485816956,l0_v_proj_ctxview_RCL,0.1679350733757019,0.13946862518787384,0.057928331196308136,0.05215388908982277
1.109375,0.3011019229888916,l1_k_proj_ctxview_RCoff,0.65625,0.21523867547512054,0.21820645034313202,0.07983184605836868
0.5239706039428711,0.2984692454338074,l1_k_proj_ctxview_RC1,0.3291141390800476,0.21422940492630005,0.11920277029275894,0.08010748028755188
0.5762874484062195,0.2973487675189972,l1_k_proj_ctxview_RCL,0.3843577802181244,0.21408356726169586,0.12820051610469818,0.08009550720453262
0.37109375,0.23862504959106445,l1_v_proj_ctxview_RCoff,0.2123730480670929,0.17429910600185394,0.07782183587551117,0.06728079169988632
0.3972620368003845,0.2376675307750702,l1_v_proj_ctxview_RC1,0.20471560955047607,0.1744171380996704,0.07422522455453873,0.06742217391729355
0.3811109662055969,0.23774708807468414,l1_v_proj_ctxview_RCL,0.205984428524971,0.17435503005981445,0.0737684890627861,0.06741724908351898
0.6640625,0.31049060821533203,l2_k_proj_ctxview_RCoff,0.45417967438697815,0.22199402749538422,0.14691855013370514,0.08316179364919662
0.4896887242794037,0.309034526348114,l2_k_proj_ctxview_RC1,0.2857584059238434,0.22154465317726135,0.09920299053192139,0.08326636254787445
0.525867223739624,0.30807363986968994,l2_k_proj_ctxview_RCL,0.28037378191947937,0.2213263362646103,0.10099700838327408,0.08326052129268646
0.478515625,0.2965139150619507,l2_v_proj_ctxview_RCoff,0.2759960889816284,0.21701696515083313,0.09836415946483612,0.08383821696043015
0.4556880593299866,0.29548195004463196,l2_v_proj_ctxview_RC1,0.25701671838760376,0.21718424558639526,0.09215851128101349,0.08414547145366669
0.442594438791275,0.2957734763622284,l2_v_proj_ctxview_RCL,0.26582983136177063,0.21700532734394073,0.09351574629545212,0.08413182944059372
0.6171875,0.3184165954589844,l3_k_proj_ctxview_RCoff,0.38777342438697815,0.22764694690704346,0.13447776436805725,0.08469299972057343
0.5127670764923096,0.3188389837741852,l3_k_proj_ctxview_RC1,0.30634012818336487,0.22783078253269196,0.10765785723924637,0.08478844165802002
0.5863888263702393,0.3183184862136841,l3_k_proj_ctxview_RCL,0.28418684005737305,0.22759412229061127,0.09991159290075302,0.08478856086730957
0.63671875,0.37779080867767334,l3_v_proj_ctxview_RCoff,0.35712891817092896,0.2737864851951599,0.12830850481987,0.10493578761816025
0.648695707321167,0.37744140625,l3_v_proj_ctxview_RC1,0.3317875862121582,0.2743091285228729,0.11557140201330185,0.10553630441427231
0.6412452459335327,0.3773845434188843,l3_v_proj_ctxview_RCL,0.3307412564754486,0.27429425716400146,0.11753681302070618,0.10550614446401596
0.58203125,0.315903902053833,l4_k_proj_ctxview_RCoff,0.361328125,0.22493477165699005,0.1319618821144104,0.08407527953386307
0.5441603660583496,0.3132270872592926,l4_k_proj_ctxview_RC1,0.28313347697257996,0.22473078966140747,0.10013091564178467,0.08415357023477554
0.5132594704627991,0.3145512342453003,l4_k_proj_ctxview_RCL,0.2792876958847046,0.22479137778282166,0.09780805557966232,0.08414849638938904
0.6875,0.3886929750442505,l4_v_proj_ctxview_RCoff,0.35908204317092896,0.2845318615436554,0.1311417669057846,0.10980477929115295
0.6201217174530029,0.39040425419807434,l4_v_proj_ctxview_RC1,0.3329496681690216,0.28547564148902893,0.11963752657175064,0.1104390025138855
0.5712233185768127,0.3883870244026184,l4_v_proj_ctxview_RCL,0.33203694224357605,0.28526443243026733,0.12072450667619705,0.11039960384368896
